sample_index,timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_calibrated_g,ay_calibrated_g,az_calibrated_g,gx_dps,gy_dps,gz_dps
5387,53883,1368,-230,12008,-124,-170,-994,-0.00883,-0.01554,0.99605,-0.35267,0.10534,-5.44351
5388,53893,1388,-258,12050,-137,-159,-1206,-0.0076,-0.01726,0.99855,-0.45191,0.18931,-7.06183
5389,53903,1322,-180,12050,-145,-156,-1483,-0.01165,-0.01247,0.99855,-0.51298,0.21221,-9.17634
5390,53913,1262,-108,12006,-117,-172,-1497,-0.01534,-0.00805,0.99594,-0.29924,0.09008,-9.28321
5391,53923,1250,-48,12030,-117,-171,-933,-0.01607,-0.00437,0.99736,-0.29924,0.09771,-4.97786
5392,53933,1326,-126,12132,-193,-122,-314,-0.01141,-0.00916,1.00342,-0.87939,0.47176,-0.25267
5393,53943,1280,-224,12176,-184,-126,-274,-0.01423,-0.01517,1.00604,-0.81069,0.44122,0.05267
5394,53953,1316,-224,12042,-126,-156,-280,-0.01202,-0.01517,0.99807,-0.36794,0.21221,0.00687
5395,53963,1310,-216,12010,-107,-190,-294,-0.01239,-0.01468,0.99617,-0.2229,-0.04733,-0.1
5396,53973,1360,-190,12024,-108,-211,-332,-0.00932,-0.01308,0.99701,-0.23053,-0.20763,-0.39008
5397,53983,1400,-188,12054,-94,-217,-357,-0.00687,-0.01296,0.99879,-0.12366,-0.25344,-0.58092
5398,53993,1380,-214,12016,-94,-211,-424,-0.00809,-0.01456,0.99653,-0.12366,-0.20763,-1.09237
5399,54003,1440,-242,12006,-85,-202,-635,-0.00441,-0.01627,0.99594,-0.05496,-0.13893,-2.70305
5400,54013,1334,-180,12106,-76,-199,-898,-0.01092,-0.01247,1.00188,0.01374,-0.11603,-4.71069
5401,54023,1224,-182,12066,-87,-183,-890,-0.01767,-0.01259,0.9995,-0.07023,0.00611,-4.64962
5402,54033,1216,-148,12074,-93,-171,-699,-0.01816,-0.01051,0.99998,-0.11603,0.09771,-3.1916
5403,54043,1274,-172,11974,-96,-173,-500,-0.0146,-0.01198,0.99403,-0.13893,0.08244,-1.67252
5404,54053,1250,-138,12068,-93,-170,-364,-0.01607,-0.00989,0.99962,-0.11603,0.10534,-0.63435
5405,54063,1268,-178,12036,-30,-228,-286,-0.01497,-0.01235,0.99772,0.36489,-0.3374,-0.03893
5406,54073,1178,-112,12030,-24,-256,-119,-0.02049,-0.0083,0.99736,0.41069,-0.55115,1.23588
5407,54083,1200,-130,12040,-104,-222,499,-0.01914,-0.0094,0.99796,-0.2,-0.2916,5.95344
5408,54093,1276,-212,12000,-144,-185,1062,-0.01448,-0.01443,0.99558,-0.50534,-0.00916,10.25115
5409,54103,1378,-186,12000,-136,-187,1087,-0.00822,-0.01284,0.99558,-0.44427,-0.02443,10.44199
5410,54113,1328,-196,12040,-106,-198,966,-0.01129,-0.01345,0.99796,-0.21527,-0.1084,9.51832
5411,54123,1348,-164,12070,-87,-206,958,-0.01006,-0.01149,0.99974,-0.07023,-0.16947,9.45725
5412,54133,1376,-156,12086,-80,-209,1049,-0.00834,-0.011,1.00069,-0.01679,-0.19237,10.15191
5413,54143,1296,-158,12046,-86,-210,1200,-0.01325,-0.01112,0.99831,-0.0626,-0.2,11.30458
5414,54153,1306,-186,12046,-106,-191,1382,-0.01264,-0.01284,0.99831,-0.21527,-0.05496,12.69389
5415,54163,1150,-192,12008,-133,-149,1539,-0.02221,-0.01321,0.99605,-0.42137,0.26565,13.89237
5416,54173,882,-160,12018,-144,-113,2140,-0.03865,-0.01124,0.99665,-0.50534,0.54046,18.48015
5417,54183,476,-176,12052,-150,-81,3537,-0.06357,-0.01223,0.99867,-0.55115,0.78473,29.14427
5418,54193,1116,-208,12088,-151,-40,5582,-0.02429,-0.01419,1.00081,-0.55878,1.09771,44.75496
5419,54203,1430,-154,12120,-107,-66,5513,-0.00503,-0.01088,1.00271,-0.2229,0.89924,44.22824
5420,54213,1058,-116,12096,-84,-111,4574,-0.02785,-0.00854,1.00128,-0.04733,0.55573,37.0603
5421,54223,1216,-260,12154,-146,-128,3811,-0.01816,-0.01738,1.00473,-0.52061,0.42595,31.23588
5422,54233,1742,-158,11974,20,-286,3100,0.01412,-0.01112,0.99403,0.74656,-0.78015,25.8084
5423,54243,1732,-240,12060,-3,-261,2415,0.01351,-0.01615,0.99914,0.57099,-0.58931,20.57939
5424,54253,1856,-234,12074,-60,-232,1862,0.02112,-0.01578,0.99998,0.13588,-0.36794,16.35802
5425,54263,1584,-236,12008,-120,-170,997,0.00442,-0.01591,0.99605,-0.32214,0.10534,9.75496
5426,54273,1530,-226,12026,-110,-167,356,0.00111,-0.01529,0.99712,-0.2458,0.12824,4.86183
5427,54283,1400,-206,12056,-109,-167,-111,-0.00687,-0.01407,0.99891,-0.23817,0.12824,1.29695
5428,54293,1366,-202,12064,-104,-174,-316,-0.00895,-0.01382,0.99938,-0.2,0.07481,-0.26794
5429,54303,1346,-246,12052,-105,-160,-342,-0.01018,-0.01652,0.99867,-0.20763,0.18168,-0.46641
5430,54313,1342,-216,12082,-93,-166,-345,-0.01043,-0.01468,1.00045,-0.11603,0.13588,-0.48931
5431,54323,1340,-168,12018,-79,-158,-345,-0.01055,-0.01173,0.99665,-0.00916,0.19695,-0.48931
5432,54333,1306,-174,12064,-82,-155,-353,-0.01264,-0.0121,0.99938,-0.03206,0.21985,-0.55038
5433,54343,1330,-168,12070,-69,-172,-359,-0.01116,-0.01173,0.99974,0.06718,0.09008,-0.59618
5434,54353,1280,-168,12046,-65,-168,-371,-0.01423,-0.01173,0.99831,0.09771,0.12061,-0.68779
5435,54363,1256,-178,12028,-63,-178,-371,-0.0157,-0.01235,0.99724,0.11298,0.04427,-0.68779
5436,54373,1230,-138,12084,-65,-181,-355,-0.0173,-0.00989,1.00057,0.09771,0.02137,-0.56565
5437,54383,1228,-148,12060,-70,-188,-338,-0.01742,-0.01051,0.99914,0.05954,-0.03206,-0.43588
5438,54393,1278,-150,12030,-84,-185,-339,-0.01435,-0.01063,0.99736,-0.04733,-0.00916,-0.44351
5439,54403,1300,-176,12120,-92,-182,-342,-0.013,-0.01223,1.00271,-0.1084,0.01374,-0.46641
5440,54413,1342,-178,12050,-84,-193,-350,-0.01043,-0.01235,0.99855,-0.04733,-0.07023,-0.52748
5441,54423,1314,-164,12048,-88,-188,-358,-0.01214,-0.01149,0.99843,-0.07786,-0.03206,-0.58855
5442,54433,1320,-246,12026,-78,-189,-359,-0.01178,-0.01652,0.99712,-0.00153,-0.03969,-0.59618
5443,54443,1348,-220,12072,-70,-194,-360,-0.01006,-0.01492,0.99986,0.05954,-0.07786,-0.60382
5444,54453,1370,-192,12042,-62,-195,-363,-0.00871,-0.01321,0.99807,0.12061,-0.0855,-0.62672
5445,54463,1336,-226,12102,-63,-187,-375,-0.01079,-0.01529,1.00164,0.11298,-0.02443,-0.71832
5446,54473,1316,-232,11978,-66,-191,-391,-0.01202,-0.01566,0.99427,0.09008,-0.05496,-0.84046
5447,54483,1290,-198,12084,-68,-199,-394,-0.01362,-0.01357,1.00057,0.07481,-0.11603,-0.86336
5448,54493,1268,-172,12066,-63,-201,-380,-0.01497,-0.01198,0.9995,0.11298,-0.1313,-0.75649
5449,54503,1318,-182,12054,-66,-190,-370,-0.0119,-0.01259,0.99879,0.09008,-0.04733,-0.68015
5450,54513,1312,-184,12020,-72,-195,-365,-0.01227,-0.01272,0.99677,0.04427,-0.0855,-0.64198
5451,54523,1312,-186,12032,-70,-193,-360,-0.01227,-0.01284,0.99748,0.05954,-0.07023,-0.60382
5452,54533,1292,-154,12050,-78,-182,-357,-0.01349,-0.01088,0.99855,-0.00153,0.01374,-0.58092
5453,54543,1302,-148,12110,-82,-179,-364,-0.01288,-0.01051,1.00212,-0.03206,0.03664,-0.63435
5454,54553,1296,-150,12074,-79,-179,-354,-0.01325,-0.01063,0.99998,-0.00916,0.03664,-0.55802
5455,54563,1266,-180,12078,-82,-182,-350,-0.01509,-0.01247,1.00021,-0.03206,0.01374,-0.52748
5456,54573,1248,-178,12064,-72,-184,-346,-0.01619,-0.01235,0.99938,0.04427,-0.00153,-0.49695
5457,54583,1312,-174,12074,-73,-198,-347,-0.01227,-0.0121,0.99998,0.03664,-0.1084,-0.50458
5458,54593,1324,-232,11990,-79,-199,-335,-0.01153,-0.01566,0.99498,-0.00916,-0.11603,-0.41298
5459,54603,1270,-186,12100,-79,-188,-319,-0.01484,-0.01284,1.00152,-0.00916,-0.03206,-0.29084
5460,54613,1348,-182,11984,-80,-194,-303,-0.01006,-0.01259,0.99463,-0.01679,-0.07786,-0.1687
5461,54623,1334,-174,12044,-77,-191,-287,-0.01092,-0.0121,0.99819,0.00611,-0.05496,-0.04656
5462,54633,1354,-186,12002,-76,-186,-289,-0.00969,-0.01284,0.9957,0.01374,-0.01679,-0.06183
5463,54643,1384,-212,12084,-76,-183,-296,-0.00785,-0.01443,1.00057,0.01374,0.00611,-0.11527
5464,54653,1356,-180,12054,-67,-196,-299,-0.00957,-0.01247,0.99879,0.08244,-0.09313,-0.13817
5465,54663,1316,-132,12048,-65,-196,-310,-0.01202,-0.00953,0.99843,0.09771,-0.09313,-0.22214
5466,54673,1346,-206,11982,-63,-201,-324,-0.01018,-0.01407,0.99451,0.11298,-0.1313,-0.32901
5467,54683,1312,-174,11988,-73,-188,-329,-0.01227,-0.0121,0.99487,0.03664,-0.03206,-0.36718
5468,54693,1300,-156,12114,-79,-187,-323,-0.013,-0.011,1.00235,-0.00916,-0.02443,-0.32137
5469,54703,1282,-140,12084,-72,-181,-311,-0.01411,-0.01002,1.00057,0.04427,0.02137,-0.22977
5470,54713,1294,-146,12024,-72,-189,-307,-0.01337,-0.01038,0.99701,0.04427,-0.03969,-0.19924
5471,54723,1266,-144,12068,-75,-191,-295,-0.01509,-0.01026,0.99962,0.02137,-0.05496,-0.10763
5472,54733,1226,-176,12070,-74,-193,-295,-0.01754,-0.01223,0.99974,0.02901,-0.07023,-0.10763
5473,54743,1334,-200,12046,-72,-194,-296,-0.01092,-0.0137,0.99831,0.04427,-0.07786,-0.11527
5474,54753,1302,-200,12094,-76,-194,-289,-0.01288,-0.0137,1.00116,0.01374,-0.07786,-0.06183
5475,54763,1286,-210,12062,-84,-189,-292,-0.01386,-0.01431,0.99926,-0.04733,-0.03969,-0.08473
5476,54773,1336,-216,12056,-86,-180,-288,-0.01079,-0.01468,0.99891,-0.0626,0.02901,-0.0542
5477,54783,1348,-224,12030,-76,-195,-290,-0.01006,-0.01517,0.99736,0.01374,-0.0855,-0.06947
5478,54793,1332,-228,12006,-67,-190,-299,-0.01104,-0.01541,0.99594,0.08244,-0.04733,-0.13817
5479,54803,1344,-230,11990,-71,-188,-299,-0.0103,-0.01554,0.99498,0.05191,-0.03206,-0.13817
5480,54813,1346,-228,12046,-81,-183,-293,-0.01018,-0.01541,0.99831,-0.02443,0.00611,-0.09237
5481,54823,1326,-192,12006,-86,-175,-296,-0.01141,-0.01321,0.99594,-0.0626,0.06718,-0.11527
5482,54833,1348,-208,12084,-84,-165,-296,-0.01006,-0.01419,1.00057,-0.04733,0.14351,-0.11527
5483,54843,1288,-208,12026,-81,-164,-294,-0.01374,-0.01419,0.99712,-0.02443,0.15115,-0.1
5484,54853,1292,-164,12062,-82,-176,-300,-0.01349,-0.01149,0.99926,-0.03206,0.05954,-0.1458
5485,54863,1278,-166,12080,-70,-187,-299,-0.01435,-0.01161,1.00033,0.05954,-0.02443,-0.13817
5486,54873,1240,-186,12088,-61,-189,-302,-0.01669,-0.01284,1.00081,0.12824,-0.03969,-0.16107
5487,54883,1284,-196,12030,-51,-204,-302,-0.01399,-0.01345,0.99736,0.20458,-0.1542,-0.16107
5488,54893,1290,-168,12026,-45,-220,-317,-0.01362,-0.01173,0.99712,0.25038,-0.27634,-0.27557
5489,54903,1316,-216,12056,-49,-219,-332,-0.01202,-0.01468,0.99891,0.21985,-0.2687,-0.39008
5490,54913,1332,-178,12032,-64,-205,-332,-0.01104,-0.01235,0.99748,0.10534,-0.16183,-0.39008
5491,54923,1294,-212,12076,-73,-208,-326,-0.01337,-0.01443,1.0001,0.03664,-0.18473,-0.34427
5492,54933,1296,-176,12050,-77,-209,-312,-0.01325,-0.01223,0.99855,0.00611,-0.19237,-0.2374
5493,54943,1324,-216,11956,-82,-196,-319,-0.01153,-0.01468,0.99296,-0.03206,-0.09313,-0.29084
5494,54953,1356,-224,12000,-84,-186,-320,-0.00957,-0.01517,0.99558,-0.04733,-0.01679,-0.29847
5495,54963,1332,-214,12066,-77,-192,-326,-0.01104,-0.01456,0.9995,0.00611,-0.0626,-0.34427
5496,54973,1342,-180,12020,-67,-192,-353,-0.01043,-0.01247,0.99677,0.08244,-0.0626,-0.55038
5497,54983,1356,-214,12048,-66,-202,-386,-0.00957,-0.01456,0.99843,0.09008,-0.13893,-0.80229
5498,54993,1352,-150,11998,-61,-206,-436,-0.00981,-0.01063,0.99546,0.12824,-0.16947,-1.18397
5499,55003,1322,-180,11994,-65,-207,-484,-0.01165,-0.01247,0.99522,0.09771,-0.1771,-1.55038
5500,55013,1306,-274,12054,-75,-200,-531,-0.01264,-0.01824,0.99879,0.02137,-0.12366,-1.90916
5501,55023,1288,-174,12054,-77,-197,-561,-0.01374,-0.0121,0.99879,0.00611,-0.10076,-2.13817
5502,55033,1280,-172,12036,-83,-197,-555,-0.01423,-0.01198,0.99772,-0.03969,-0.10076,-2.09237
5503,55043,1308,-176,12052,-77,-195,-533,-0.01251,-0.01223,0.99867,0.00611,-0.0855,-1.92443
5504,55053,1234,-168,12058,-72,-200,-540,-0.01705,-0.01173,0.99903,0.04427,-0.12366,-1.97786
5505,55063,1260,-182,11970,-69,-214,-540,-0.01546,-0.01259,0.9938,0.06718,-0.23053,-1.97786
5506,55073,1268,-144,12086,-70,-215,-513,-0.01497,-0.01026,1.00069,0.05954,-0.23817,-1.77176
5507,55083,1316,-162,12046,-69,-210,-492,-0.01202,-0.01137,0.99831,0.06718,-0.2,-1.61145
5508,55093,1292,-182,11936,-62,-214,-505,-0.01349,-0.01259,0.99178,0.12061,-0.23053,-1.71069
5509,55103,1304,-198,12016,-65,-227,-587,-0.01276,-0.01357,0.99653,0.09771,-0.32977,-2.33664
5510,55113,1266,-146,11968,-85,-220,-659,-0.01509,-0.01038,0.99368,-0.05496,-0.27634,-2.88626
5511,55123,1344,-200,12082,-142,-155,-424,-0.0103,-0.0137,1.00045,-0.49008,0.21985,-1.09237
5512,55133,1360,-234,12084,-111,-168,-368,-0.00932,-0.01578,1.00057,-0.25344,0.12061,-0.66489
5513,55143,1344,-192,12096,-84,-182,-363,-0.0103,-0.01321,1.00128,-0.04733,0.01374,-0.62672
5514,55153,1296,-216,12084,-79,-192,-342,-0.01325,-0.01468,1.00057,-0.00916,-0.0626,-0.46641
5515,55163,1330,-232,12076,-76,-181,-334,-0.01116,-0.01566,1.0001,0.01374,0.02137,-0.40534
5516,55173,1304,-212,12056,-80,-187,-321,-0.01276,-0.01443,0.99891,-0.01679,-0.02443,-0.30611
5517,55183,1306,-180,12012,-76,-185,-324,-0.01264,-0.01247,0.99629,0.01374,-0.00916,-0.32901
5518,55193,1320,-200,12070,-78,-176,-325,-0.01178,-0.0137,0.99974,-0.00153,0.05954,-0.33664
5519,55203,1334,-200,12100,-80,-182,-333,-0.01092,-0.0137,1.00152,-0.01679,0.01374,-0.39771
5520,55213,1288,-188,12036,-77,-192,-334,-0.01374,-0.01296,0.99772,0.00611,-0.0626,-0.40534
5521,55223,1276,-156,12022,-82,-196,-331,-0.01448,-0.011,0.99689,-0.03206,-0.09313,-0.38244
5522,55233,1292,-190,12088,-80,-192,-335,-0.01349,-0.01308,1.00081,-0.01679,-0.0626,-0.41298
5523,55243,1298,-184,12072,-75,-193,-324,-0.01313,-0.01272,0.99986,0.02137,-0.07023,-0.32901
5524,55253,1288,-174,12026,-84,-193,-307,-0.01374,-0.0121,0.99712,-0.04733,-0.07023,-0.19924
5525,55263,1302,-180,12064,-81,-189,-295,-0.01288,-0.01247,0.99938,-0.02443,-0.03969,-0.10763
5526,55273,1322,-204,12062,-85,-188,-300,-0.01165,-0.01394,0.99926,-0.05496,-0.03206,-0.1458
5527,55283,1334,-214,12086,-72,-191,-287,-0.01092,-0.01456,1.00069,0.04427,-0.05496,-0.04656
5528,55293,1328,-186,11996,-68,-183,-281,-0.01129,-0.01284,0.99534,0.07481,0.00611,-0.00076
5529,55303,1314,-170,12036,-72,-180,-279,-0.01214,-0.01186,0.99772,0.04427,0.02901,0.0145
5530,55313,1338,-186,12072,-67,-167,-265,-0.01067,-0.01284,0.99986,0.08244,0.12824,0.12137
5531,55323,1332,-194,12012,-63,-176,-263,-0.01104,-0.01333,0.99629,0.11298,0.05954,0.13664
5532,55333,1368,-196,11988,-52,-183,-266,-0.00883,-0.01345,0.99487,0.19695,0.00611,0.11374
5533,55343,1372,-170,12036,-53,-183,-261,-0.00859,-0.01186,0.99772,0.18931,0.00611,0.15191
5534,55353,1276,-218,12064,-51,-178,-259,-0.01448,-0.0148,0.99938,0.20458,0.04427,0.16718
5535,55363,1318,-166,12018,-52,-177,-256,-0.0119,-0.01161,0.99665,0.19695,0.05191,0.19008
5536,55373,1292,-176,12060,-50,-177,-249,-0.01349,-0.01223,0.99914,0.21221,0.05191,0.24351
5537,55383,1276,-124,12146,-61,-164,-249,-0.01448,-0.00904,1.00425,0.12824,0.15115,0.24351
5538,55393,1280,-148,12096,-58,-172,-246,-0.01423,-0.01051,1.00128,0.15115,0.09008,0.26641
5539,55403,1260,-166,12134,-54,-181,-256,-0.01546,-0.01161,1.00354,0.18168,0.02137,0.19008
5540,55413,1296,-164,12018,-28,-189,-249,-0.01325,-0.01149,0.99665,0.38015,-0.03969,0.24351
5541,55423,1296,-160,12026,-77,-173,-249,-0.01325,-0.01124,0.99712,0.00611,0.08244,0.24351
5542,55433,1306,-180,12058,-63,-182,-241,-0.01264,-0.01247,0.99903,0.11298,0.01374,0.30458
5543,55443,1260,-194,12084,-56,-181,-240,-0.01546,-0.01333,1.00057,0.16641,0.02137,0.31221
5544,55453,1308,-184,12032,-57,-185,-235,-0.01251,-0.01272,0.99748,0.15878,-0.00916,0.35038
5545,55463,1288,-176,12066,-57,-189,-235,-0.01374,-0.01223,0.9995,0.15878,-0.03969,0.35038
5546,55473,1334,-190,12078,-46,-191,-227,-0.01092,-0.01308,1.00021,0.24275,-0.05496,0.41145
5547,55483,1306,-202,12040,-34,-193,-233,-0.01264,-0.01382,0.99796,0.33435,-0.07023,0.36565
5548,55493,1268,-184,12064,-35,-202,-239,-0.01497,-0.01272,0.99938,0.32672,-0.13893,0.31985
5549,55503,1278,-178,12088,-37,-196,-243,-0.01435,-0.01235,1.00081,0.31145,-0.09313,0.28931
5550,55513,1292,-178,12082,-60,-180,-240,-0.01349,-0.01235,1.00045,0.13588,0.02901,0.31221
5551,55523,1302,-188,12018,-52,-190,-252,-0.01288,-0.01296,0.99665,0.19695,-0.04733,0.22061
5552,55533,1286,-188,12090,-52,-196,-261,-0.01386,-0.01296,1.00093,0.19695,-0.09313,0.15191
5553,55543,1274,-214,12032,-48,-198,-261,-0.0146,-0.01456,0.99748,0.22748,-0.1084,0.15191
5554,55553,1292,-150,12026,-43,-201,-257,-0.01349,-0.01063,0.99712,0.26565,-0.1313,0.18244
5555,55563,1256,-192,12014,-70,-181,-268,-0.0157,-0.01321,0.99641,0.05954,0.02137,0.09847
5556,55573,1282,-178,12066,-52,-190,-260,-0.01411,-0.01235,0.9995,0.19695,-0.04733,0.15954
5557,55583,1316,-182,12114,-59,-204,-264,-0.01202,-0.01259,1.00235,0.14351,-0.1542,0.12901
5558,55593,1318,-158,12082,-74,-190,-262,-0.0119,-0.01112,1.00045,0.02901,-0.04733,0.14427
5559,55603,1316,-158,12110,-81,-195,-257,-0.01202,-0.01112,1.00212,-0.02443,-0.0855,0.18244
5560,55613,1288,-186,12104,-75,-190,-256,-0.01374,-0.01284,1.00176,0.02137,-0.04733,0.19008
5561,55623,1316,-234,12060,-71,-178,-260,-0.01202,-0.01578,0.99914,0.05191,0.04427,0.15954
5562,55633,1268,-170,12114,-68,-180,-256,-0.01497,-0.01186,1.00235,0.07481,0.02901,0.19008
5563,55643,1304,-168,12022,-70,-188,-258,-0.01276,-0.01173,0.99689,0.05954,-0.03206,0.17481
5564,55653,1322,-212,12100,-65,-183,-264,-0.01165,-0.01443,1.00152,0.09771,0.00611,0.12901
5565,55663,1324,-188,12038,-77,-183,-264,-0.01153,-0.01296,0.99784,0.00611,0.00611,0.12901
5566,55673,1304,-146,12000,-75,-180,-261,-0.01276,-0.01038,0.99558,0.02137,0.02901,0.15191
5567,55683,1352,-176,12038,-79,-178,-265,-0.00981,-0.01223,0.99784,-0.00916,0.04427,0.12137
5568,55693,1332,-220,12024,-74,-176,-263,-0.01104,-0.01492,0.99701,0.02901,0.05954,0.13664
5569,55703,1302,-158,12062,-67,-179,-267,-0.01288,-0.01112,0.99926,0.08244,0.03664,0.10611
5570,55713,1282,-184,12022,-66,-192,-260,-0.01411,-0.01272,0.99689,0.09008,-0.0626,0.15954
5571,55723,1252,-166,12046,-70,-190,-263,-0.01595,-0.01161,0.99831,0.05954,-0.04733,0.13664
5572,55733,1248,-148,11984,-81,-187,-274,-0.01619,-0.01051,0.99463,-0.02443,-0.02443,0.05267
5573,55743,1290,-164,12102,-68,-184,-267,-0.01362,-0.01149,1.00164,0.07481,-0.00153,0.10611
5574,55753,1320,-172,12000,-71,-175,-271,-0.01178,-0.01198,0.99558,0.05191,0.06718,0.07557
5575,55763,1280,-168,12062,-97,-163,-260,-0.01423,-0.01173,0.99926,-0.14656,0.15878,0.15954
5576,55773,1310,-192,12080,-92,-170,-260,-0.01239,-0.01321,1.00033,-0.1084,0.10534,0.15954
5577,55783,1318,-198,12008,-86,-179,-256,-0.0119,-0.01357,0.99605,-0.0626,0.03664,0.19008
5578,55793,1330,-172,12078,-75,-176,-254,-0.01116,-0.01198,1.00021,0.02137,0.05954,0.20534
5579,55803,1328,-216,12046,-43,-191,-254,-0.01129,-0.01468,0.99831,0.26565,-0.05496,0.20534
5580,55813,1296,-174,12146,-41,-198,-262,-0.01325,-0.0121,1.00425,0.28092,-0.1084,0.14427
5581,55823,1308,-200,12012,-67,-189,-270,-0.01251,-0.0137,0.99629,0.08244,-0.03969,0.08321
5582,55833,1368,-206,12072,-66,-195,-265,-0.00883,-0.01407,0.99986,0.09008,-0.0855,0.12137
5583,55843,1362,-198,12080,-68,-185,-263,-0.0092,-0.01357,1.00033,0.07481,-0.00916,0.13664
5584,55853,1282,-186,12044,-67,-186,-270,-0.01411,-0.01284,0.99819,0.08244,-0.01679,0.08321
5585,55863,1250,-202,12104,-73,-184,-263,-0.01607,-0.01382,1.00176,0.03664,-0.00153,0.13664
5586,55873,1294,-196,12070,-71,-180,-270,-0.01337,-0.01345,0.99974,0.05191,0.02901,0.08321
5587,55883,1284,-170,12034,-68,-179,-261,-0.01399,-0.01186,0.9976,0.07481,0.03664,0.15191
5588,55893,1266,-180,12090,-67,-178,-267,-0.01509,-0.01247,1.00093,0.08244,0.04427,0.10611
5589,55903,1294,-202,12066,-73,-183,-266,-0.01337,-0.01382,0.9995,0.03664,0.00611,0.11374
5590,55913,1308,-166,12110,-70,-192,-267,-0.01251,-0.01161,1.00212,0.05954,-0.0626,0.10611
5591,55923,1226,-158,12094,-68,-189,-272,-0.01754,-0.01112,1.00116,0.07481,-0.03969,0.06794
5592,55933,1260,-176,12040,-68,-192,-272,-0.01546,-0.01223,0.99796,0.07481,-0.0626,0.06794
5593,55943,1290,-200,12082,-77,-185,-270,-0.01362,-0.0137,1.00045,0.00611,-0.00916,0.08321
5594,55953,1310,-176,12006,-72,-201,-265,-0.01239,-0.01223,0.99594,0.04427,-0.1313,0.12137
5595,55963,1302,-174,12062,-76,-191,-261,-0.01288,-0.0121,0.99926,0.01374,-0.05496,0.15191
5596,55973,1324,-180,12040,-88,-170,-261,-0.01153,-0.01247,0.99796,-0.07786,0.10534,0.15191
5597,55983,1332,-152,12068,-95,-167,-254,-0.01104,-0.01075,0.99962,-0.1313,0.12824,0.20534
5598,55993,1382,-186,12102,-94,-157,-257,-0.00797,-0.01284,1.00164,-0.12366,0.20458,0.18244
5599,56003,1308,-196,12052,-86,-164,-252,-0.01251,-0.01345,0.99867,-0.0626,0.15115,0.22061
5600,56013,1322,-202,12010,-89,-174,-251,-0.01165,-0.01382,0.99617,-0.0855,0.07481,0.22824
5601,56023,1322,-212,12080,-91,-166,-249,-0.01165,-0.01443,1.00033,-0.10076,0.13588,0.24351
5602,56033,1310,-208,12038,-75,-166,-247,-0.01239,-0.01419,0.99784,0.02137,0.13588,0.25878
5603,56043,1304,-190,12028,-71,-176,-255,-0.01276,-0.01308,0.99724,0.05191,0.05954,0.19771
5604,56053,1272,-160,12114,-88,-168,-252,-0.01472,-0.01124,1.00235,-0.07786,0.12061,0.22061
5605,56063,1300,-164,12076,-87,-168,-249,-0.013,-0.01149,1.0001,-0.07023,0.12061,0.24351
5606,56073,1288,-182,12026,-88,-167,-249,-0.01374,-0.01259,0.99712,-0.07786,0.12824,0.24351
5607,56083,1286,-216,12060,-96,-160,-256,-0.01386,-0.01468,0.99914,-0.13893,0.18168,0.19008
5608,56093,1298,-218,12024,-98,-151,-254,-0.01313,-0.0148,0.99701,-0.1542,0.25038,0.20534
5609,56103,1296,-198,12046,-113,-141,-249,-0.01325,-0.01357,0.99831,-0.2687,0.32672,0.24351
5610,56113,1286,-128,12014,-88,-159,-245,-0.01386,-0.00928,0.99641,-0.07786,0.18931,0.27405
5611,56123,1294,-160,12074,-74,-162,-244,-0.01337,-0.01124,0.99998,0.02901,0.16641,0.28168
5612,56133,1268,-182,12054,-70,-160,-240,-0.01497,-0.01259,0.99879,0.05954,0.18168,0.31221
5613,56143,1312,-180,12048,-62,-168,-241,-0.01227,-0.01247,0.99843,0.12061,0.12061,0.30458
5614,56153,1326,-182,12082,-50,-173,-232,-0.01141,-0.01259,1.00045,0.21221,0.08244,0.37328
5615,56163,1248,-206,12068,-53,-178,-234,-0.01619,-0.01407,0.99962,0.18931,0.04427,0.35802
5616,56173,1238,-192,12178,-56,-176,-226,-0.01681,-0.01321,1.00616,0.16641,0.05954,0.41908
5617,56183,1290,-196,12106,-57,-183,-222,-0.01362,-0.01345,1.00188,0.15878,0.00611,0.44962
5618,56193,1296,-190,12062,-61,-190,-226,-0.01325,-0.01308,0.99926,0.12824,-0.04733,0.41908
5619,56203,1342,-172,12104,-36,-212,-234,-0.01043,-0.01198,1.00176,0.31908,-0.21527,0.35802
5620,56213,1330,-172,12104,-23,-222,-242,-0.01116,-0.01198,1.00176,0.41832,-0.2916,0.29695
5621,56223,1308,-150,12064,-28,-221,-243,-0.01251,-0.01063,0.99938,0.38015,-0.28397,0.28931
5622,56233,1286,-184,12080,-45,-214,-248,-0.01386,-0.01272,1.00033,0.25038,-0.23053,0.25115
5623,56243,1320,-172,12038,-57,-200,-261,-0.01178,-0.01198,0.99784,0.15878,-0.12366,0.15191
5624,56253,1308,-206,12134,-72,-194,-256,-0.01251,-0.01407,1.00354,0.04427,-0.07786,0.19008
5625,56263,1288,-204,12076,-64,-195,-258,-0.01374,-0.01394,1.0001,0.10534,-0.0855,0.17481
5626,56273,1250,-156,12070,-74,-184,-253,-0.01607,-0.011,0.99974,0.02901,-0.00153,0.21298
5627,56283,1292,-238,12120,-73,-192,-249,-0.01349,-0.01603,1.00271,0.03664,-0.0626,0.24351
5628,56293,1312,-228,12066,-68,-200,-249,-0.01227,-0.01541,0.9995,0.07481,-0.12366,0.24351
