sample_index,timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_acc_deg,pitch_acc_deg,accel_magnitude_g,roll_kf_deg,pitch_kf_deg,roll_bias_dps,pitch_bias_dps,roll_k_angle,pitch_k_angle
32531,333283,710,-292,11986,-81,-107,-280,-0.04921,-0.01934,0.99475,-0.02443,0.58626,0.00687,-1.11385,2.83153,0.99615,-1.05533,2.79076,0.069038,-0.098568,0.017527,0.017527
32532,333293,754,-280,12074,-78,-176,-277,-0.04651,-0.0186,0.99998,-0.00153,0.05954,0.02977,-1.06587,2.66247,1.00123,-1.05623,2.78977,0.069056,-0.098328,0.019789,0.019789
32533,333303,732,-244,12090,-83,-220,-277,-0.04786,-0.0164,1.00093,-0.03969,-0.27634,0.02977,-0.93849,2.73714,1.0022,-1.05504,2.78701,0.068843,-0.098237,0.019138,0.019138
32534,333313,694,-272,11998,-95,-131,-285,-0.05019,-0.01811,0.99546,-0.1313,0.40305,-0.0313,-1.04247,2.88593,0.99689,-1.05678,2.79375,0.068818,-0.098398,0.018296,0.018296
32535,333323,716,-270,12044,-82,-128,-270,-0.04884,-0.01799,0.99819,-0.03206,0.42595,0.08321,-1.03257,2.80077,0.99955,-1.05728,2.79903,0.068771,-0.098401,0.019988,0.019988
32536,333333,684,128,12016,-83,-181,-98,-0.0508,0.00642,0.99653,-0.03969,0.02137,1.39618,0.36925,2.91845,0.99784,-1.03107,2.80248,0.066212,-0.098613,0.019122,0.019122
32537,333343,554,568,11944,12,-389,533,-0.05878,0.03341,0.99225,0.6855,-1.56641,6.21298,1.9286,3.3884,0.99455,-0.97917,2.7971,0.061928,-0.099484,0.015474,0.015474
32538,333353,656,-294,12094,-24,-834,20,-0.05252,-0.01946,1.00116,0.41069,-4.96336,2.29695,-1.11373,3.00253,1.00273,-0.97826,2.7532,0.062169,-0.099929,0.018664,0.018664
32539,333363,696,-474,12310,-161,-501,-801,-0.05007,-0.0305,1.014,-0.63511,-2.42137,-3.97023,-1.72314,2.82553,1.01569,-0.98956,2.73055,0.062575,-0.099981,0.005865,0.005865
32540,333374,772,-456,12092,50,445,-1279,-0.0454,-0.0294,1.00105,0.97557,4.8,-7.61908,-1.68229,2.59588,1.00251,-0.99383,2.77604,0.063832,-0.099652,0.019085,0.019085
32541,333384,418,-674,11956,-136,805,-501,-0.06713,-0.04277,0.99296,-0.44427,7.54809,-1.68015,-2.46654,3.86395,0.99615,-1.02484,2.87039,0.066265,-0.101329,0.017671,0.017671
32542,333394,706,-406,11968,-258,385,203,-0.04945,-0.02633,0.99368,-1.37557,4.34198,3.69389,-1.51805,2.84823,0.99526,-1.0472,2.91372,0.06701,-0.101226,0.016587,0.016587
32543,333404,770,-522,11988,-65,-282,-272,-0.04553,-0.03345,0.99487,0.09771,-0.74962,0.06794,-1.92565,2.61868,0.99647,-1.06277,2.90203,0.068501,-0.100736,0.018065,0.018065
32544,333414,744,-288,12096,-73,-923,-312,-0.04712,-0.0191,1.00128,0.03664,-5.64275,-0.2374,-1.09255,2.694,1.00257,-1.06365,2.8437,0.068553,-0.100464,0.019035,0.019035
32545,333424,786,-280,12272,-82,-932,-294,-0.04455,-0.0186,1.01174,-0.03206,-5.71145,-0.1,-1.05348,2.5206,1.01289,-1.06457,2.78553,0.068545,-0.100271,0.007704,0.007704
32546,333434,758,-286,12202,-77,109,-278,-0.04626,-0.01897,1.00758,0.00611,2.23511,0.02214,-1.07875,2.62846,1.00882,-1.06535,2.80679,0.06856,-0.100074,0.011606,0.011606
32547,333444,686,-260,11930,-74,704,-264,-0.05068,-0.01738,0.99142,0.02901,6.7771,0.12901,-1.00419,2.926,0.99287,-1.0649,2.87626,0.06848,-0.100139,0.013734,0.013734
32548,333454,672,-268,11844,-75,338,-274,-0.05154,-0.01787,0.98631,0.02137,3.98321,0.05267,-1.03789,2.99087,0.98782,-1.06514,2.91771,0.068459,-0.100197,0.00842,0.00842
32549,333464,702,-230,11996,-82,-426,-283,-0.0497,-0.01554,0.99534,-0.03206,-1.84885,-0.01603,-0.89433,2.85822,0.9967,-1.06291,2.89943,0.068155,-0.100123,0.018841,0.018841
32550,333474,764,-248,12136,-75,-780,-291,-0.0459,-0.01664,1.00366,0.02137,-4.55115,-0.0771,-0.94994,2.61785,1.00485,-1.06146,2.85091,0.067974,-0.099746,0.016926,0.016926
32551,333484,716,-216,12116,-77,-394,-292,-0.04884,-0.01468,1.00247,0.00611,-1.60458,-0.08473,-0.8389,2.78899,1.00377,-1.058,2.83501,0.06759,-0.099665,0.018289,0.018289
32552,333494,780,-286,12140,-71,25,-283,-0.04491,-0.01897,1.0039,0.05191,1.59389,-0.01603,-1.0827,2.56121,1.00508,-1.05856,2.84711,0.067629,-0.099211,0.016616,0.016616
32553,333504,696,-296,12030,-76,259,-272,-0.05007,-0.01959,0.99736,0.01374,3.38015,0.06794,-1.12502,2.87333,0.99881,-1.06045,2.88173,0.067756,-0.099195,0.02055,0.02055
32554,333514,630,-270,11950,-85,155,-274,-0.05412,-0.01799,0.99261,-0.05496,2.58626,0.05267,-1.03838,3.12026,0.99425,-1.06132,2.9119,0.067722,-0.099507,0.015687,0.015687
32555,333524,710,-236,11976,-85,-358,-284,-0.04921,-0.01591,0.99415,-0.05496,-1.32977,-0.02366,-0.91661,2.83339,0.9955,-1.06001,2.89845,0.067484,-0.099399,0.017365,0.017365
32556,333534,718,-252,12080,-75,-518,-289,-0.04872,-0.01689,1.00033,0.02137,-2.55115,-0.06183,-0.96714,2.78783,1.00166,-1.05858,2.87219,0.067306,-0.099235,0.020269,0.020269
32557,333544,720,-256,12064,-81,-274,-285,-0.0486,-0.01713,0.99938,-0.02443,-0.68855,-0.0313,-0.98213,2.78345,1.00071,-1.0579,2.86458,0.067155,-0.099074,0.020658,0.020658
32558,333554,690,-236,12046,-88,13,-277,-0.05044,-0.01591,0.99831,-0.07786,1.50229,0.02977,-0.91279,2.89186,0.99971,-1.05632,2.88083,0.06687,-0.099095,0.020681,0.020681
32559,333564,674,-272,12010,-85,93,-275,-0.05142,-0.01811,0.99617,-0.05496,2.11298,0.04504,-1.04172,2.95427,0.99766,-1.05722,2.90396,0.066841,-0.09919,0.019589,0.019589
32560,333574,632,-222,12076,-75,-74,-276,-0.054,-0.01505,1.0001,0.02137,0.83817,0.0374,-0.86197,3.09009,1.00166,-1.05375,2.91687,0.066472,-0.099524,0.020053,0.020053
32561,333584,686,-278,12080,-83,-224,-282,-0.05068,-0.01848,1.00033,-0.03969,-0.30687,-0.0084,-1.05846,2.89993,1.00179,-1.05489,2.9145,0.066479,-0.099496,0.019927,0.019927
32562,333594,684,-296,12078,-87,-328,-287,-0.0508,-0.01959,1.00021,-0.07023,-1.10076,-0.04656,-1.12182,2.90722,1.00169,-1.05756,2.90455,0.066602,-0.099501,0.019945,0.019945
32563,333605,748,-256,12094,-83,-257,-279,-0.04688,-0.01713,1.00116,-0.03969,-0.55878,0.0145,-0.98038,2.6804,1.00241,-1.05711,2.8957,0.066459,-0.099101,0.019363,0.019363
32564,333615,714,-258,12048,-80,-54,-273,-0.04896,-0.01726,0.99843,-0.01679,0.99084,0.06031,-0.9901,2.80716,0.99978,-1.05656,2.90457,0.066329,-0.098909,0.020422,0.020422
32565,333625,748,-260,12004,-76,-11,-272,-0.04688,-0.01738,0.99582,0.01374,1.31908,0.06794,-0.99976,2.69476,0.99707,-1.05601,2.91454,0.066227,-0.098513,0.0188,0.0188
32566,333635,696,-244,12066,-81,-100,-283,-0.05007,-0.0164,0.9995,-0.02443,0.63969,-0.01603,-0.93983,2.86736,1.00089,-1.05455,2.92082,0.066004,-0.098409,0.020206,0.020206
32567,333645,726,-270,12084,-82,-218,-281,-0.04823,-0.01799,1.00057,-0.03206,-0.26107,-0.00076,-1.03012,2.75907,1.00189,-1.05503,2.91605,0.065957,-0.098113,0.019627,0.019627
32568,333655,700,-234,12086,-87,-281,-290,-0.04982,-0.01578,1.00069,-0.07023,-0.74198,-0.06947,-0.9036,2.84997,1.00205,-1.05342,2.90845,0.065677,-0.098004,0.019478,0.019478
32569,333665,720,-286,12124,-72,-219,-286,-0.0486,-0.01897,1.00295,0.04427,-0.2687,-0.03893,-1.08373,2.77348,1.0043,-1.05415,2.90446,0.065726,-0.097788,0.017142,0.017142
32570,333675,716,-280,12000,-84,-71,-283,-0.04884,-0.0186,0.99558,-0.04733,0.86107,-0.01603,-1.07057,2.80807,0.99695,-1.05556,2.91208,0.065752,-0.097603,0.018576,0.018576
32571,333685,728,-298,12020,-84,-44,-278,-0.0481,-0.01971,0.99677,-0.04733,1.06718,0.02214,-1.13274,2.76245,0.99812,-1.05818,2.92057,0.065893,-0.097305,0.019581,0.019581
32572,333695,736,-254,12060,-78,-150,-283,-0.04761,-0.01701,0.99914,-0.00153,0.25802,-0.01603,-0.97533,2.72795,1.00042,-1.05717,2.92016,0.065734,-0.096932,0.02019,0.02019
32573,333705,674,-242,11962,-83,-233,-280,-0.05142,-0.01627,0.99332,-0.03969,-0.37557,0.00687,-0.9386,2.96283,0.99478,-1.05632,2.9181,0.065554,-0.097,0.015935,0.015935
32574,333715,668,-282,11998,-81,-226,-277,-0.05179,-0.01873,0.99546,-0.02443,-0.32214,0.02977,-1.07776,2.97748,0.99698,-1.0576,2.91699,0.06559,-0.097108,0.018568,0.018568
32575,333725,728,-276,12026,-80,-132,-280,-0.0481,-0.01836,0.99712,-0.01679,0.39542,0.00687,-1.05482,2.76154,0.99845,-1.05835,2.91875,0.065583,-0.09681,0.01975,0.01975
32576,333735,680,-260,11988,-80,-100,-284,-0.05105,-0.01738,0.99487,-0.01679,0.63969,-0.02366,-1.00071,2.93704,0.99633,-1.05813,2.92631,0.065485,-0.096828,0.017823,0.017823
32577,333745,648,-240,12038,-79,-141,-288,-0.05301,-0.01615,0.99784,-0.00916,0.32672,-0.0542,-0.92731,3.0408,0.99937,-1.05623,2.93276,0.065236,-0.097037,0.020107,0.020107
32578,333755,696,-236,12008,-83,-175,-281,-0.05007,-0.01591,0.99605,-0.03969,0.06718,-0.00076,-0.91486,2.87728,0.99744,-1.05459,2.93332,0.064981,-0.096935,0.018927,0.018927
32579,333766,760,-246,12024,-80,-163,-285,-0.04614,-0.01652,0.99701,-0.01679,0.15878,-0.0313,-0.94923,2.64937,0.99821,-1.05333,2.93029,0.064786,-0.096408,0.019513,0.019513
32580,333776,700,-280,12080,-78,-145,-280,-0.04982,-0.0186,1.00033,-0.00153,0.29618,0.00687,-1.06549,2.85085,1.00175,-1.05422,2.93259,0.064807,-0.096254,0.019516,0.019516
32581,333786,726,-286,12056,-79,-159,-282,-0.04823,-0.01897,0.99891,-0.00916,0.18931,-0.0084,-1.08811,2.76361,1.00025,-1.05562,2.932,0.06487,-0.095929,0.020059,0.020059
32582,333796,698,-242,12064,-86,-168,-287,-0.04995,-0.01627,0.99938,-0.0626,0.12061,-0.04656,-0.93291,2.86069,1.00076,-1.05443,2.9327,0.064637,-0.095791,0.01992,0.01992
32583,333806,710,-258,12014,-82,-163,-281,-0.04921,-0.01726,0.99641,-0.03206,0.15878,-0.00076,-0.99211,2.82692,0.99777,-1.05419,2.93318,0.064523,-0.095596,0.019073,0.019073
32584,333816,710,-322,12010,-76,-134,-281,-0.04921,-0.02118,0.99617,0.01374,0.38015,-0.00076,-1.21806,2.82738,0.99761,-1.05779,2.93584,0.064815,-0.095399,0.018925,0.018925
32585,333826,714,-342,12024,-88,-127,-280,-0.04896,-0.02241,0.99701,-0.07786,0.43359,0.00687,-1.28751,2.81088,0.99846,-1.06367,2.93859,0.065235,-0.095159,0.019514,0.019514
32586,333836,678,-246,12084,-81,-179,-283,-0.05117,-0.01652,1.00057,-0.02443,0.03664,-0.01603,-0.94585,2.92738,1.00201,-1.06229,2.93967,0.06502,-0.095136,0.01918,0.01918
32587,333846,680,-258,12084,-76,-192,-285,-0.05105,-0.01726,1.00057,0.01374,-0.0626,-0.0313,-0.98798,2.92033,1.00202,-1.06137,2.93962,0.064885,-0.0951,0.019158,0.019158
32588,333856,652,-234,12050,-81,-165,-278,-0.05277,-0.01578,0.99855,-0.02443,0.14351,0.02214,-0.90553,3.02461,1.00007,-1.05914,2.94365,0.06459,-0.095256,0.019906,0.019906
32589,333866,680,-310,12044,-76,-121,-276,-0.05105,-0.02044,0.99819,0.01374,0.47939,0.0374,-1.17336,2.9271,0.99971,-1.06191,2.94895,0.064804,-0.095214,0.019859,0.019859
32590,333876,674,-296,12008,-83,-132,-280,-0.05142,-0.01959,0.99605,-0.03969,0.39542,0.00687,-1.1265,2.95454,0.99757,-1.06415,2.95387,0.064916,-0.095215,0.018762,0.018762
32591,333886,706,-252,12114,-78,-193,-278,-0.04945,-0.01689,1.00235,-0.00153,-0.07023,0.02214,-0.9652,2.82421,1.00371,-1.06307,2.95185,0.064752,-0.095001,0.017474,0.017474
32592,333896,722,-254,12020,-79,-153,-277,-0.04847,-0.01701,0.99677,-0.00916,0.23511,0.02977,-0.97765,2.7837,0.99809,-1.06216,2.95186,0.064596,-0.09469,0.019169,0.019169
32593,333906,624,-236,12062,-79,-116,-280,-0.05449,-0.01591,0.99926,-0.00916,0.51756,0.00687,-0.91192,3.12068,1.00087,-1.05992,2.96119,0.064315,-0.094993,0.01969,0.01969
32594,333916,630,-254,12112,-87,-152,-288,-0.05412,-0.01701,1.00223,-0.07023,0.24275,-0.0542,-0.97232,3.09041,1.00384,-1.05973,2.96675,0.064169,-0.095199,0.017311,0.017311
32595,333927,662,-232,12076,-76,-204,-278,-0.05215,-0.01566,1.0001,0.01374,-0.1542,0.02214,-0.89711,2.9849,1.00158,-1.05707,2.96652,0.063871,-0.095233,0.01936,0.01936
32596,333937,660,-258,12090,-80,-175,-287,-0.05228,-0.01726,1.00093,-0.01679,0.06718,-0.04656,-0.98763,2.98935,1.00244,-1.05657,2.96854,0.063747,-0.09527,0.01872,0.01872
32597,333947,672,-224,12116,-80,-143,-283,-0.05154,-0.01517,1.00247,-0.01679,0.31145,-0.01603,-0.86694,2.94288,1.00391,-1.05409,2.9721,0.063437,-0.095222,0.017223,0.017223
32598,333957,734,-274,12092,-80,-136,-287,-0.04774,-0.01824,1.00105,-0.01679,0.36489,-0.04656,-1.04367,2.72972,1.00235,-1.05468,2.97205,0.063417,-0.094783,0.01881,0.01881
32599,333967,706,-292,12104,-77,-162,-278,-0.04945,-0.01934,1.00176,0.00611,0.16641,0.02214,-1.10606,2.82575,1.00317,-1.05617,2.97198,0.063504,-0.094529,0.018046,0.018046
32600,333977,722,-234,12014,-79,-167,-277,-0.04847,-0.01578,0.99641,-0.00916,0.12824,0.02977,-0.90748,2.78475,0.99771,-1.05408,2.97063,0.063237,-0.094191,0.018859,0.018859
32601,333987,658,-242,12032,-76,-163,-280,-0.0524,-0.01627,0.99748,0.01374,0.15878,0.00687,-0.93469,3.00674,0.99899,-1.05222,2.97382,0.063015,-0.094254,0.019618,0.019618
32602,333997,670,-230,12036,-80,-140,-272,-0.05166,-0.01554,0.99772,-0.01679,0.33435,0.06794,-0.8922,2.96389,0.99918,-1.04986,2.97783,0.062716,-0.094227,0.019659,0.019659
32603,334007,712,-254,12052,-78,-170,-283,-0.04909,-0.01701,0.99867,-0.00153,0.10534,-0.01603,-0.97579,2.81353,1.00002,-1.04903,2.97653,0.062576,-0.093916,0.019765,0.019765
32604,334017,704,-236,12052,-89,-197,-280,-0.04958,-0.01591,0.99867,-0.0855,-0.10076,0.00687,-0.91246,2.84167,1.00003,-1.04778,2.97381,0.062319,-0.093665,0.019739,0.019739
32605,334027,668,-208,12080,-88,-156,-277,-0.05179,-0.01419,1.00033,-0.07786,0.21221,0.02977,-0.81259,2.96323,1.00177,-1.04466,2.9766,0.061891,-0.09364,0.019124,0.019124
32606,334037,650,-286,12022,-86,-122,-285,-0.05289,-0.01897,0.99689,-0.0626,0.47176,-0.0313,-1.09032,3.03651,0.99847,-1.04676,2.9833,0.061972,-0.093739,0.019258,0.019258
32607,334047,714,-278,12020,-84,-130,-279,-0.04896,-0.01848,0.99677,-0.04733,0.41069,0.0145,-1.06225,2.81178,0.99814,-1.04813,2.98498,0.061998,-0.093421,0.01904,0.01904
32608,334057,664,-280,12116,-83,-188,-275,-0.05203,-0.0186,1.00247,-0.03969,-0.03206,0.04504,-1.06322,2.97069,1.00399,-1.04938,2.98534,0.06202,-0.093397,0.017014,0.017014
32609,334067,740,-212,12104,-89,-213,-274,-0.04737,-0.01443,1.00176,-0.0855,-0.2229,0.05267,-0.82547,2.70694,1.00298,-1.04677,2.97903,0.061634,-0.092922,0.018123,0.018123
32610,334077,720,-210,12106,-79,-193,-277,-0.0486,-0.01431,1.00188,-0.00916,-0.07023,0.02977,-0.81835,2.77665,1.00316,-1.04337,2.97562,0.061245,-0.092578,0.017954,0.017954
32611,334088,726,-268,12000,-78,-122,-271,-0.04823,-0.01787,0.99558,-0.00153,0.47176,0.07557,-1.02823,2.77289,0.99691,-1.04371,2.9775,0.061218,-0.092222,0.018028,0.018028
32612,334098,690,-274,12052,-81,-126,-270,-0.05044,-0.01824,0.99867,-0.02443,0.44122,0.08321,-1.04616,2.89072,1.00011,-1.0446,2.98102,0.061221,-0.09205,0.019725,0.019725
32613,334108,678,-254,12072,-78,-180,-271,-0.05117,-0.01701,0.99986,-0.00153,0.02901,0.07557,-0.97463,2.92944,1.00131,-1.04386,2.98121,0.061091,-0.091954,0.019376,0.019376
32614,334118,668,-280,12074,-76,-187,-267,-0.05179,-0.0186,0.99998,0.01374,-0.02443,0.10611,-1.06587,2.96407,1.00149,-1.04475,2.98154,0.061131,-0.091921,0.019265,0.019265
32615,334128,676,-256,12094,-80,-175,-267,-0.0513,-0.01713,1.00116,-0.01679,0.06718,0.10611,-0.98038,2.93262,1.00262,-1.04433,2.9822,0.061017,-0.091833,0.018425,0.018425
32616,334138,692,-242,12096,-91,-151,-269,-0.05031,-0.01627,1.00128,-0.10076,0.25038,0.09084,-0.93114,2.87628,1.00268,-1.04383,2.98361,0.060817,-0.091643,0.018377,0.018377
32617,334148,710,-228,12102,-84,-175,-272,-0.04921,-0.01541,1.00164,-0.04733,0.06718,0.06794,-0.88169,2.81228,1.00297,-1.04196,2.98207,0.060537,-0.091347,0.01811,0.01811
32618,334158,664,-246,12042,-85,-194,-263,-0.05203,-0.01652,0.99807,-0.05496,-0.07786,0.13664,-0.94821,2.98386,0.99957,-1.04125,2.98224,0.060361,-0.09135,0.019644,0.019644
32619,334168,648,-272,12062,-80,-189,-239,-0.05301,-0.01811,0.99926,-0.01679,-0.03969,0.31985,-1.0385,3.03637,1.00083,-1.04195,2.9838,0.060355,-0.091449,0.019525,0.019525
32620,334178,674,224,11968,-102,-265,-29,-0.05142,0.01231,0.99368,-0.18473,-0.61985,1.9229,0.70982,2.96194,0.99508,-1.01655,2.97825,0.057718,-0.091424,0.015875,0.015875
32621,334188,540,110,12102,-126,-651,344,-0.05964,0.00532,1.00164,-0.36794,-3.56641,4.77023,0.30421,3.40754,1.00343,-0.99742,2.9517,0.055503,-0.092199,0.017654,0.017654
32622,334198,704,-20,12126,42,-755,-66,-0.04958,-0.00266,1.00307,0.9145,-4.36031,1.64046,-0.15171,2.82959,1.00429,-0.97486,2.90769,0.054181,-0.092074,0.016688,0.016688
32623,334208,772,-184,12146,-104,-371,-819,-0.0454,-0.01272,1.00425,-0.2,-1.42901,-4.10763,-0.72544,2.5885,1.00536,-0.97352,2.88961,0.053813,-0.091628,0.0154,0.0154
32624,334218,762,-1726,12174,-64,298,-1024,-0.04602,-0.1073,1.00592,0.10534,3.67786,-5.67252,-6.08883,2.60456,1.01267,-1.01236,2.92482,0.057539,-0.091393,0.007692,0.007692
32625,334228,658,-340,11980,-70,880,-483,-0.0524,-0.02229,0.99439,0.05954,8.12061,-1.54275,-1.28383,3.01571,0.99602,-1.01704,3.00709,0.057985,-0.091407,0.017317,0.017317
32626,334238,650,-240,11952,-82,693,-277,-0.05289,-0.01615,0.99273,-0.03206,6.69313,0.02977,-0.93208,3.04936,0.99427,-1.01664,3.07455,0.057861,-0.091371,0.015144,0.015144
32627,334248,598,-234,11940,-74,114,-280,-0.05608,-0.01578,0.99201,0.02901,2.27328,0.00687,-0.9115,3.23529,0.99372,-1.0154,3.10019,0.057717,-0.091559,0.014489,0.014489
32628,334258,626,-234,11990,-78,-611,-285,-0.05436,-0.01578,0.99498,-0.00153,-3.26107,-0.0313,-0.90878,3.12703,0.99659,-1.01405,3.06955,0.057533,-0.091659,0.018097,0.018097
32629,334268,658,-244,12236,-73,-1007,-303,-0.0524,-0.0164,1.0096,0.03664,-6.28397,-0.1687,-0.93043,2.97071,1.01109,-1.01349,3.00729,0.05746,-0.091627,0.009136,0.009136
32630,334278,734,-278,12186,-74,-385,-285,-0.04774,-0.01848,1.00663,0.02901,-1.53588,-0.0313,-1.05184,2.71459,1.00793,-1.01426,2.98935,0.057506,-0.091296,0.012578,0.012578
32631,334288,642,-270,12078,-80,332,-274,-0.05338,-0.01799,1.00021,-0.01679,3.9374,0.05267,-1.03049,3.05453,1.0018,-1.01531,3.03013,0.057535,-0.091342,0.01981,0.01981
32632,334298,612,-266,11980,-81,446,-268,-0.05522,-0.01775,0.99439,-0.02443,4.80763,0.09847,-1.02239,3.17813,0.99608,-1.01624,3.08087,0.057545,-0.091509,0.017731,0.017731
32633,334308,636,-250,11964,-82,-2,-280,-0.05375,-0.01676,0.99344,-0.03206,1.38779,0.00687,-0.96678,3.09655,0.99503,-1.01631,3.09568,0.057467,-0.09151,0.016433,0.016433
32634,334318,664,-286,12042,-82,-519,-291,-0.05203,-0.01897,0.99807,-0.03206,-2.55878,-0.0771,-1.08902,2.98373,0.99961,-1.01867,3.06923,0.057606,-0.091341,0.020401,0.020401
32635,334328,724,-264,12026,-81,-592,-287,-0.04835,-0.01762,0.99712,-0.02443,-3.11603,-0.04656,-1.01254,2.77564,0.99845,-1.01935,3.03374,0.057593,-0.090845,0.019912,0.019912
32636,334339,694,-258,12108,-88,-340,-290,-0.05019,-0.01726,1.002,-0.07786,-1.19237,-0.06947,-0.98658,2.86719,1.0034,-1.02008,3.01988,0.057534,-0.090575,0.018269,0.018269
32637,334349,708,-240,12076,-89,82,-281,-0.04933,-0.01615,1.0001,-0.0855,2.02901,-0.00076,-0.92522,2.82359,1.00144,-1.01959,3.03674,0.057352,-0.090165,0.019927,0.019927
32638,334359,642,-270,11996,-79,273,-274,-0.05338,-0.01799,0.99534,-0.00916,3.48702,0.05267,-1.03553,3.06945,0.99693,-1.02054,3.07246,0.057379,-0.09016,0.018582,0.018582
32639,334369,646,-264,11996,-78,-50,-282,-0.05314,-0.01762,0.99534,-0.00153,1.02137,-0.0084,-1.01435,3.05538,0.99691,-1.021,3.08305,0.057367,-0.09011,0.018551,0.018551
32640,334379,640,-220,12044,-75,-398,-285,-0.0535,-0.01492,0.99819,0.02137,-1.63511,-0.0313,-0.85658,3.06787,0.99974,-1.01803,3.0676,0.057051,-0.090111,0.020256,0.020256
32641,334389,702,-244,12130,-80,-452,-283,-0.0497,-0.0164,1.0033,-0.01679,-2.04733,-0.01603,-0.93627,2.83554,1.00467,-1.01739,3.04449,0.05692,-0.089775,0.016667,0.016667
32642,334399,712,-254,12132,-78,-234,-281,-0.04909,-0.01701,1.00342,-0.00153,-0.38321,-0.00076,-0.97117,2.80023,1.00477,-1.0172,3.03756,0.056847,-0.089396,0.016565,0.016565
32643,334409,662,-272,12018,-78,21,-278,-0.05215,-0.01811,0.99665,-0.00153,1.56336,0.02214,-1.04122,2.99508,0.99818,-1.01824,3.05293,0.056891,-0.089287,0.019641,0.019641
32644,334419,660,-226,12018,-87,52,-279,-0.05228,-0.01529,0.99665,-0.07023,1.8,0.0145,-0.87906,3.00225,0.99814,-1.01676,3.07046,0.05663,-0.089157,0.019581,0.019581
32645,334429,638,-270,12062,-81,-116,-279,-0.05363,-0.01799,0.99926,-0.02443,0.51756,0.0145,-1.03147,3.07146,1.00086,-1.01785,3.07642,0.056656,-0.089148,0.02007,0.02007
32646,334439,634,-256,12046,-79,-324,-290,-0.05387,-0.01713,0.99831,-0.00916,-1.07023,-0.06947,-0.98318,3.08847,0.99991,-1.0178,3.06705,0.056589,-0.08919,0.020174,0.020174
32647,334449,638,-254,12090,-86,-320,-289,-0.05363,-0.01701,1.00093,-0.0626,-1.03969,-0.06183,-0.97359,3.06642,1.00251,-1.01813,3.05772,0.056507,-0.089206,0.018966,0.018966
32648,334459,656,-226,12032,-83,-48,-278,-0.05252,-0.01529,0.99748,-0.03969,1.03664,0.02214,-0.87832,3.01381,0.99898,-1.01629,3.06788,0.056242,-0.089101,0.019913,0.019913
32649,334469,696,-220,12044,-76,-49,-281,-0.05007,-0.01492,0.99819,0.01374,1.02901,-0.00076,-0.85658,2.87117,0.99956,-1.0135,3.07489,0.055938,-0.088707,0.020043,0.020043
32650,334479,672,-204,12002,-88,-128,-285,-0.05154,-0.01394,0.9957,-0.07786,0.42595,-0.0313,-0.80226,2.96292,0.99713,-1.0109,3.07787,0.055564,-0.088501,0.018545,0.018545
32651,334489,670,-282,12044,-84,-235,-291,-0.05166,-0.01873,0.99819,-0.04733,-0.39084,-0.0771,-1.07481,2.96232,0.99971,-1.01319,3.07259,0.055683,-0.088287,0.020019,0.020019
32652,334499,678,-214,12078,-82,-257,-286,-0.05117,-0.01456,1.00021,-0.03206,-0.55878,-0.03893,-0.83377,2.92851,1.00163,-1.01055,3.06517,0.05535,-0.08803,0.019494,0.019494
32653,334510,646,-250,12032,-83,-176,-282,-0.05314,-0.01676,0.99748,-0.03969,0.05954,-0.0084,-0.96286,3.04889,0.99904,-1.01054,3.06629,0.055259,-0.087997,0.019795,0.019795
32654,334520,652,-280,12066,-78,-110,-280,-0.05277,-0.0186,0.9995,-0.00153,0.56336,0.00687,-1.06638,3.0216,1.00107,-1.0122,3.0718,0.055362,-0.087901,0.019725,0.019725
32655,334530,650,-294,12036,-77,-76,-284,-0.05289,-0.01946,0.99772,0.00611,0.8229,-0.02366,-1.11758,3.03396,0.99931,-1.01477,3.07997,0.055559,-0.087813,0.019823,0.019823
32656,334540,596,-284,12060,-81,-151,-288,-0.05621,-0.01885,0.99914,-0.02443,0.25038,-0.0542,-1.08082,3.2191,1.0009,-1.01685,3.08603,0.055681,-0.088067,0.019728,0.019728
32657,334550,664,-282,12074,-88,-230,-288,-0.05203,-0.01873,0.99998,-0.07786,-0.35267,-0.0542,-1.0729,2.97809,1.0015,-1.01925,3.08134,0.055782,-0.087873,0.019427,0.019427
32658,334560,686,-296,12022,-86,-234,-283,-0.05068,-0.01959,0.99689,-0.0626,-0.38321,-0.01603,-1.12556,2.90987,0.99837,-1.02247,3.07513,0.055975,-0.087564,0.019331,0.019331
32659,334570,634,-236,12068,-86,-163,-287,-0.05387,-0.01591,0.99962,-0.0626,0.15878,-0.04656,-0.9116,3.0845,1.0012,-1.02146,3.07773,0.055767,-0.087577,0.019543,0.019543
32660,334580,644,-264,12056,-71,-79,-283,-0.05326,-0.01762,0.99891,0.05191,0.8,-0.01603,-1.01073,3.05152,1.00048,-1.02129,3.08591,0.055747,-0.087511,0.01975,0.01975
32661,334590,664,-262,12092,-81,-125,-288,-0.05203,-0.0175,1.00105,-0.02443,0.44885,-0.0542,-1.00155,2.97498,1.00255,-1.02171,3.08911,0.055711,-0.087306,0.018584,0.018584
32662,334600,668,-226,12098,-81,-196,-287,-0.05179,-0.01529,1.0014,-0.02443,-0.09313,-0.04656,-0.87489,2.96002,1.00286,-1.01981,3.08669,0.055455,-0.087082,0.0183,0.0183
