sample_index,timestamp_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_calibrated_g,ay_calibrated_g,az_calibrated_g,gx_dps,gy_dps,gz_dps
90789,907903,1758,-64,11960,-82,-182,-282,0.0151,-0.00536,0.9932,-0.62595,-1.38931,-2.15267
90790,907913,1730,-24,12076,-81,-186,-283,0.01338,-0.0029,1.0001,-0.61832,-1.41985,-2.16031
90791,907923,1698,-66,12044,-77,-190,-286,0.01142,-0.00548,0.99819,-0.58779,-1.45038,-2.18321
90792,907933,1728,-46,12014,-71,-181,-284,0.01326,-0.00425,0.99641,-0.54198,-1.38168,-2.16794
90793,907943,1750,-62,12046,-74,-179,-279,0.01461,-0.00523,0.99831,-0.56489,-1.36641,-2.12977
90794,907953,1706,26,12086,-73,-186,-281,0.01191,0.00017,1.00069,-0.55725,-1.41985,-2.14504
90795,907963,1708,-20,12118,-72,-189,-281,0.01203,-0.00266,1.00259,-0.54962,-1.44275,-2.14504
90796,907973,1728,-30,12018,-75,-191,-279,0.01326,-0.00327,0.99665,-0.57252,-1.45802,-2.12977
90797,907983,1710,-30,12036,-76,-189,-285,0.01216,-0.00327,0.99772,-0.58015,-1.44275,-2.17557
90798,907993,1706,-18,12026,-73,-192,-283,0.01191,-0.00253,0.99712,-0.55725,-1.46565,-2.16031
90799,908003,1756,14,12038,-83,-185,-283,0.01498,-0.00057,0.99784,-0.63359,-1.41221,-2.16031
90800,908013,1690,0,12038,-76,-188,-282,0.01093,-0.00143,0.99784,-0.58015,-1.43511,-2.15267
90801,908023,1684,-54,12008,-76,-190,-279,0.01056,-0.00474,0.99605,-0.58015,-1.45038,-2.12977
90802,908033,1752,-46,12044,-79,-191,-280,0.01473,-0.00425,0.99819,-0.60305,-1.45802,-2.1374
90803,908043,1690,-50,12050,-79,-191,-284,0.01093,-0.0045,0.99855,-0.60305,-1.45802,-2.16794
90804,908053,1728,-32,12044,-82,-180,-282,0.01326,-0.00339,0.99819,-0.62595,-1.37405,-2.15267
90805,908063,1696,-22,12006,-78,-184,-281,0.0113,-0.00278,0.99594,-0.59542,-1.40458,-2.14504
90806,908073,1722,-52,12016,-75,-187,-277,0.01289,-0.00462,0.99653,-0.57252,-1.42748,-2.1145
90807,908083,1714,-64,12072,-78,-192,-276,0.0124,-0.00536,0.99986,-0.59542,-1.46565,-2.10687
90808,908093,1720,4,12070,-77,-189,-282,0.01277,-0.00118,0.99974,-0.58779,-1.44275,-2.15267
90809,908103,1708,-40,12088,-79,-191,-285,0.01203,-0.00388,1.00081,-0.60305,-1.45802,-2.17557
90810,908113,1748,-70,12114,-82,-179,-281,0.01449,-0.00572,1.00235,-0.62595,-1.36641,-2.14504
90811,908123,1756,-48,12024,-77,-184,-284,0.01498,-0.00437,0.99701,-0.58779,-1.40458,-2.16794
90812,908133,1764,-24,12032,-78,-182,-285,0.01547,-0.0029,0.99748,-0.59542,-1.38931,-2.17557
90813,908143,1790,-10,12000,-84,-184,-282,0.01707,-0.00204,0.99558,-0.64122,-1.40458,-2.15267
90814,908153,1750,-30,12016,-78,-181,-285,0.01461,-0.00327,0.99653,-0.59542,-1.38168,-2.17557
90815,908163,1698,44,12050,-82,-188,-285,0.01142,0.00127,0.99855,-0.62595,-1.43511,-2.17557
90816,908173,1730,-18,12014,-76,-181,-279,0.01338,-0.00253,0.99641,-0.58015,-1.38168,-2.12977
90817,908183,1738,-12,12068,-76,-184,-273,0.01387,-0.00217,0.99962,-0.58015,-1.40458,-2.08397
90818,908193,1744,-48,12066,-75,-185,-282,0.01424,-0.00437,0.9995,-0.57252,-1.41221,-2.15267
90819,908203,1742,-38,12056,-79,-187,-280,0.01412,-0.00376,0.99891,-0.60305,-1.42748,-2.1374
90820,908213,1700,-2,12032,-77,-186,-280,0.01154,-0.00155,0.99748,-0.58779,-1.41985,-2.1374
90821,908223,1726,2,12140,-71,-194,-278,0.01314,-0.00131,1.0039,-0.54198,-1.48092,-2.12214
90822,908233,1736,-28,12098,-68,-185,-281,0.01375,-0.00315,1.0014,-0.51908,-1.41221,-2.14504
90823,908243,1726,-28,12056,-76,-181,-282,0.01314,-0.00315,0.99891,-0.58015,-1.38168,-2.15267
90824,908253,1754,-58,12058,-76,-179,-284,0.01486,-0.00499,0.99903,-0.58015,-1.36641,-2.16794
90825,908263,1750,-16,12096,-79,-187,-284,0.01461,-0.00241,1.00128,-0.60305,-1.42748,-2.16794
90826,908273,1744,-52,12066,-80,-179,-284,0.01424,-0.00462,0.9995,-0.61069,-1.36641,-2.16794
90827,908283,1734,-46,12084,-84,-183,-282,0.01363,-0.00425,1.00057,-0.64122,-1.39695,-2.15267
90828,908293,1742,-52,12026,-81,-183,-280,0.01412,-0.00462,0.99712,-0.61832,-1.39695,-2.1374
90829,908303,1698,-18,12006,-82,-182,-291,0.01142,-0.00253,0.99594,-0.62595,-1.38931,-2.22137
90830,908313,1738,-12,12062,-77,-185,-282,0.01387,-0.00217,0.99926,-0.58779,-1.41221,-2.15267
90831,908323,1724,-82,12008,-76,-185,-280,0.01302,-0.00646,0.99605,-0.58015,-1.41221,-2.1374
90832,908333,1718,-40,12100,-78,-175,-280,0.01265,-0.00388,1.00152,-0.59542,-1.33588,-2.1374
90833,908343,1658,-34,12120,-82,-182,-279,0.00897,-0.00351,1.00271,-0.62595,-1.38931,-2.12977
90834,908353,1722,-48,12104,-82,-186,-279,0.01289,-0.00437,1.00176,-0.62595,-1.41985,-2.12977
90835,908363,1696,-34,12024,-80,-183,-283,0.0113,-0.00351,0.99701,-0.61069,-1.39695,-2.16031
90836,908373,1764,-44,12082,-78,-192,-279,0.01547,-0.00413,1.00045,-0.59542,-1.46565,-2.12977
90837,908383,1726,-34,12032,-80,-187,-283,0.01314,-0.00351,0.99748,-0.61069,-1.42748,-2.16031
90838,908393,1696,-24,12110,-81,-187,-283,0.0113,-0.0029,1.00212,-0.61832,-1.42748,-2.16031
90839,908403,1726,-26,12042,-73,-176,-277,0.01314,-0.00302,0.99807,-0.55725,-1.34351,-2.1145
90840,908413,1742,-30,12090,-78,-188,-280,0.01412,-0.00327,1.00093,-0.59542,-1.43511,-2.1374
90841,908423,1754,-22,12026,-72,-189,-281,0.01486,-0.00278,0.99712,-0.54962,-1.44275,-2.14504
90842,908433,1710,-12,12024,-79,-183,-282,0.01216,-0.00217,0.99701,-0.60305,-1.39695,-2.15267
90843,908443,1712,8,12008,-76,-180,-281,0.01228,-0.00094,0.99605,-0.58015,-1.37405,-2.14504
90844,908453,1776,-58,12004,-73,-189,-282,0.01621,-0.00499,0.99582,-0.55725,-1.44275,-2.15267
90845,908463,1762,-80,12074,-73,-191,-279,0.01535,-0.00634,0.99998,-0.55725,-1.45802,-2.12977
90846,908473,1728,-20,12040,-77,-181,-279,0.01326,-0.00266,0.99796,-0.58779,-1.38168,-2.12977
90847,908483,1744,-18,12010,-79,-181,-281,0.01424,-0.00253,0.99617,-0.60305,-1.38168,-2.14504
90848,908493,1714,-4,12052,-78,-191,-281,0.0124,-0.00167,0.99867,-0.59542,-1.45802,-2.14504
90849,908503,1738,-80,12026,-80,-186,-278,0.01387,-0.00634,0.99712,-0.61069,-1.41985,-2.12214
90850,908513,1708,-82,12074,-81,-187,-284,0.01203,-0.00646,0.99998,-0.61832,-1.42748,-2.16794
90851,908523,1734,-10,12090,-77,-176,-282,0.01363,-0.00204,1.00093,-0.58779,-1.34351,-2.15267
90852,908533,1746,-46,12112,-79,-175,-283,0.01437,-0.00425,1.00223,-0.60305,-1.33588,-2.16031
90853,908543,1782,-62,12108,-77,-184,-280,0.01657,-0.00523,1.002,-0.58779,-1.40458,-2.1374
90854,908553,1758,-44,12040,-78,-184,-279,0.0151,-0.00413,0.99796,-0.59542,-1.40458,-2.12977
90855,908563,1752,-32,12064,-74,-187,-280,0.01473,-0.00339,0.99938,-0.56489,-1.42748,-2.1374
90856,908573,1678,-24,12076,-80,-190,-283,0.01019,-0.0029,1.0001,-0.61069,-1.45038,-2.16031
90857,908583,1706,-18,12076,-73,-185,-281,0.01191,-0.00253,1.0001,-0.55725,-1.41221,-2.14504
90858,908593,1704,-38,11994,-74,-173,-278,0.01179,-0.00376,0.99522,-0.56489,-1.32061,-2.12214
90859,908603,1720,0,12048,-77,-172,-281,0.01277,-0.00143,0.99843,-0.58779,-1.31298,-2.14504
90860,908613,1736,-32,12030,-74,-185,-279,0.01375,-0.00339,0.99736,-0.56489,-1.41221,-2.12977
90861,908623,1706,14,12052,-77,-181,-281,0.01191,-0.00057,0.99867,-0.58779,-1.38168,-2.14504
90862,908633,1716,2,12032,-76,-181,-281,0.01252,-0.00131,0.99748,-0.58015,-1.38168,-2.14504
90863,908643,1732,-40,12012,-76,-185,-283,0.01351,-0.00388,0.99629,-0.58015,-1.41221,-2.16031
90864,908653,1718,-32,11986,-75,-196,-281,0.01265,-0.00339,0.99475,-0.57252,-1.49618,-2.14504
90865,908663,1778,-28,12056,-77,-193,-285,0.01633,-0.00315,0.99891,-0.58779,-1.47328,-2.17557
90866,908673,1732,-20,12016,-81,-184,-281,0.01351,-0.00266,0.99653,-0.61832,-1.40458,-2.14504
90867,908683,1688,-26,12086,-81,-183,-279,0.01081,-0.00302,1.00069,-0.61832,-1.39695,-2.12977
90868,908693,1752,-46,12074,-81,-183,-280,0.01473,-0.00425,0.99998,-0.61832,-1.39695,-2.1374
90869,908703,1724,-44,12108,-71,-186,-281,0.01302,-0.00413,1.002,-0.54198,-1.41985,-2.14504
90870,908713,1740,-6,12076,-81,-179,-280,0.014,-0.0018,1.0001,-0.61832,-1.36641,-2.1374
90871,908723,1726,-38,12014,-78,-184,-280,0.01314,-0.00376,0.99641,-0.59542,-1.40458,-2.1374
90872,908733,1756,-88,12030,-76,-191,-283,0.01498,-0.00683,0.99736,-0.58015,-1.45802,-2.16031
90873,908743,1746,-18,12030,-77,-184,-278,0.01437,-0.00253,0.99736,-0.58779,-1.40458,-2.12214
90874,908753,1770,-32,12082,-84,-184,-277,0.01584,-0.00339,1.00045,-0.64122,-1.40458,-2.1145
90875,908763,1656,-12,12072,-74,-180,-277,0.00884,-0.00217,0.99986,-0.56489,-1.37405,-2.1145
90876,908773,1724,-32,12068,-83,-171,-285,0.01302,-0.00339,0.99962,-0.63359,-1.30534,-2.17557
90877,908783,1744,-48,12008,-84,-189,-280,0.01424,-0.00437,0.99605,-0.64122,-1.44275,-2.1374
90878,908793,1744,-30,12038,-78,-179,-279,0.01424,-0.00327,0.99784,-0.59542,-1.36641,-2.12977
90879,908803,1718,-78,12070,-79,-186,-278,0.01265,-0.00621,0.99974,-0.60305,-1.41985,-2.12214
90880,908813,1766,-8,12100,-80,-176,-283,0.01559,-0.00192,1.00152,-0.61069,-1.34351,-2.16031
90881,908823,1716,-2,12040,-75,-194,-281,0.01252,-0.00155,0.99796,-0.57252,-1.48092,-2.14504
90882,908833,1784,-86,12138,-76,-181,-284,0.0167,-0.0067,1.00378,-0.58015,-1.38168,-2.16794
90883,908843,1716,-44,12014,-76,-181,-280,0.01252,-0.00413,0.99641,-0.58015,-1.38168,-2.1374
90884,908853,1688,-38,12064,-72,-183,-279,0.01081,-0.00376,0.99938,-0.54962,-1.39695,-2.12977
90885,908863,1756,-46,12052,-81,-174,-281,0.01498,-0.00425,0.99867,-0.61832,-1.32824,-2.14504
90886,908873,1742,6,12018,-79,-189,-282,0.01412,-0.00106,0.99665,-0.60305,-1.44275,-2.15267
90887,908883,1704,-50,11990,-87,-192,-285,0.01179,-0.0045,0.99498,-0.66412,-1.46565,-2.17557
90888,908893,1726,30,12050,-76,-178,-286,0.01314,0.00041,0.99855,-0.58015,-1.35878,-2.18321
90889,908903,1752,-30,12018,-77,-182,-276,0.01473,-0.00327,0.99665,-0.58779,-1.38931,-2.10687
90890,908913,1778,-40,12040,-74,-183,-281,0.01633,-0.00388,0.99796,-0.56489,-1.39695,-2.14504
90891,908923,1700,-72,12082,-76,-178,-286,0.01154,-0.00585,1.00045,-0.58015,-1.35878,-2.18321
90892,908933,1772,16,12060,-81,-180,-283,0.01596,-0.00045,0.99914,-0.61832,-1.37405,-2.16031
90893,908943,1736,-28,12026,-74,-183,-278,0.01375,-0.00315,0.99712,-0.56489,-1.39695,-2.12214
90894,908953,1750,-62,12118,-80,-190,-277,0.01461,-0.00523,1.00259,-0.61069,-1.45038,-2.1145
90895,908963,1726,-34,12064,-78,-189,-282,0.01314,-0.00351,0.99938,-0.59542,-1.44275,-2.15267
90896,908973,1676,10,12052,-74,-183,-281,0.01007,-0.00082,0.99867,-0.56489,-1.39695,-2.14504
90897,908983,1682,6,12116,-80,-181,-279,0.01044,-0.00106,1.00247,-0.61069,-1.38168,-2.12977
90898,908993,1714,-50,12118,-83,-176,-282,0.0124,-0.0045,1.00259,-0.63359,-1.34351,-2.15267
90899,909003,1724,-60,12052,-82,-183,-280,0.01302,-0.00511,0.99867,-0.62595,-1.39695,-2.1374
90900,909013,1674,18,12076,-73,-180,-282,0.00995,-0.00033,1.0001,-0.55725,-1.37405,-2.15267
90901,909023,1730,16,12066,-80,-183,-286,0.01338,-0.00045,0.9995,-0.61069,-1.39695,-2.18321
90902,909033,1726,8,12042,-82,-180,-287,0.01314,-0.00094,0.99807,-0.62595,-1.37405,-2.19084
90903,909043,1786,-16,12088,-81,-193,-285,0.01682,-0.00241,1.00081,-0.61832,-1.47328,-2.17557
90904,909053,1714,-14,12054,-73,-183,-281,0.0124,-0.00229,0.99879,-0.55725,-1.39695,-2.14504
90905,909063,1732,-36,12098,-80,-184,-284,0.01351,-0.00364,1.0014,-0.61069,-1.40458,-2.16794
90906,909073,1740,12,12134,-76,-184,-279,0.014,-0.00069,1.00354,-0.58015,-1.40458,-2.12977
90907,909083,1760,-16,11960,-78,-189,-283,0.01522,-0.00241,0.9932,-0.59542,-1.44275,-2.16031
90908,909093,1722,-102,12082,-78,-192,-284,0.01289,-0.00769,1.00045,-0.59542,-1.46565,-2.16794
90909,909103,1730,-52,12036,-79,-177,-281,0.01338,-0.00462,0.99772,-0.60305,-1.35115,-2.14504
90910,909113,1752,-12,12036,-83,-180,-281,0.01473,-0.00217,0.99772,-0.63359,-1.37405,-2.14504
90911,909123,1716,-32,11966,-84,-193,-281,0.01252,-0.00339,0.99356,-0.64122,-1.47328,-2.14504
90912,909133,1720,-36,12102,-79,-193,-279,0.01277,-0.00364,1.00164,-0.60305,-1.47328,-2.12977
90913,909143,1754,-34,12106,-75,-185,-282,0.01486,-0.00351,1.00188,-0.57252,-1.41221,-2.15267
90914,909153,1734,-48,11988,-78,-176,-285,0.01363,-0.00437,0.99487,-0.59542,-1.34351,-2.17557
90915,909163,1696,-26,12038,-79,-182,-279,0.0113,-0.00302,0.99784,-0.60305,-1.38931,-2.12977
90916,909173,1742,-2,12054,-77,-186,-284,0.01412,-0.00155,0.99879,-0.58779,-1.41985,-2.16794
90917,909183,1754,-38,12090,-78,-188,-282,0.01486,-0.00376,1.00093,-0.59542,-1.43511,-2.15267
90918,909193,1748,2,12036,-74,-183,-280,0.01449,-0.00131,0.99772,-0.56489,-1.39695,-2.1374
90919,909203,1738,-26,12060,-79,-184,-283,0.01387,-0.00302,0.99914,-0.60305,-1.40458,-2.16031
90920,909213,1752,-6,12036,-72,-191,-280,0.01473,-0.0018,0.99772,-0.54962,-1.45802,-2.1374
90921,909223,1708,-54,12046,-77,-186,-282,0.01203,-0.00474,0.99831,-0.58779,-1.41985,-2.15267
90922,909233,1742,-30,12094,-82,-186,-278,0.01412,-0.00327,1.00116,-0.62595,-1.41985,-2.12214
90923,909243,1744,-38,12046,-74,-178,-274,0.01424,-0.00376,0.99831,-0.56489,-1.35878,-2.0916
90924,909253,1706,-10,12016,-76,-183,-280,0.01191,-0.00204,0.99653,-0.58015,-1.39695,-2.1374
90925,909263,1730,-70,12070,-81,-182,-277,0.01338,-0.00572,0.99974,-0.61832,-1.38931,-2.1145
90926,909273,1752,-34,12062,-77,-185,-279,0.01473,-0.00351,0.99926,-0.58779,-1.41221,-2.12977
90927,909283,1710,-44,12070,-75,-180,-286,0.01216,-0.00413,0.99974,-0.57252,-1.37405,-2.18321
90928,909293,1746,-26,12106,-73,-188,-277,0.01437,-0.00302,1.00188,-0.55725,-1.43511,-2.1145
90929,909303,1710,-26,12030,-77,-184,-280,0.01216,-0.00302,0.99736,-0.58779,-1.40458,-2.1374
90930,909313,1746,-90,12084,-78,-186,-283,0.01437,-0.00695,1.00057,-0.59542,-1.41985,-2.16031
90931,909323,1776,-44,12006,-78,-176,-275,0.01621,-0.00413,0.99594,-0.59542,-1.34351,-2.09924
90932,909333,1738,16,12052,-77,-177,-276,0.01387,-0.00045,0.99867,-0.58779,-1.35115,-2.10687
90933,909343,1714,16,12018,-84,-184,-279,0.0124,-0.00045,0.99665,-0.64122,-1.40458,-2.12977
90934,909353,1722,-20,12042,-77,-185,-278,0.01289,-0.00266,0.99807,-0.58779,-1.41221,-2.12214
90935,909363,1738,-34,12056,-78,-173,-282,0.01387,-0.00351,0.99891,-0.59542,-1.32061,-2.15267
90936,909373,1750,-48,12068,-75,-178,-280,0.01461,-0.00437,0.99962,-0.57252,-1.35878,-2.1374
90937,909383,1730,-48,11996,-74,-180,-277,0.01338,-0.00437,0.99534,-0.56489,-1.37405,-2.1145
90938,909393,1746,-26,12066,-77,-180,-279,0.01437,-0.00302,0.9995,-0.58779,-1.37405,-2.12977
90939,909403,1716,-38,12048,-78,-183,-283,0.01252,-0.00376,0.99843,-0.59542,-1.39695,-2.16031
90940,909413,1706,-32,11992,-79,-188,-281,0.01191,-0.00339,0.9951,-0.60305,-1.43511,-2.14504
90941,909423,1724,-54,12098,-74,-181,-277,0.01302,-0.00474,1.0014,-0.56489,-1.38168,-2.1145
90942,909433,1770,-26,12088,-79,-183,-282,0.01584,-0.00302,1.00081,-0.60305,-1.39695,-2.15267
90943,909443,1762,-70,12044,-78,-185,-282,0.01535,-0.00572,0.99819,-0.59542,-1.41221,-2.15267
90944,909453,1700,-16,12006,-80,-183,-275,0.01154,-0.00241,0.99594,-0.61069,-1.39695,-2.09924
90945,909463,1690,-48,12110,-80,-182,-274,0.01093,-0.00437,1.00212,-0.61069,-1.38931,-2.0916
90946,909473,1696,-14,12074,-73,-184,-283,0.0113,-0.00229,0.99998,-0.55725,-1.40458,-2.16031
90947,909483,1716,-42,12034,-78,-181,-279,0.01252,-0.00401,0.9976,-0.59542,-1.38168,-2.12977
90948,909493,1772,-34,12074,-75,-187,-277,0.01596,-0.00351,0.99998,-0.57252,-1.42748,-2.1145
90949,909503,1728,-2,12076,-78,-183,-280,0.01326,-0.00155,1.0001,-0.59542,-1.39695,-2.1374
90950,909513,1738,-6,12126,-81,-179,-281,0.01387,-0.0018,1.00307,-0.61832,-1.36641,-2.14504
90951,909523,1738,-44,12022,-78,-170,-284,0.01387,-0.00413,0.99689,-0.59542,-1.29771,-2.16794
90952,909533,1702,-66,12034,-79,-179,-279,0.01167,-0.00548,0.9976,-0.60305,-1.36641,-2.12977
90953,909543,1728,-48,12070,-78,-179,-277,0.01326,-0.00437,0.99974,-0.59542,-1.36641,-2.1145
90954,909553,1778,-24,12090,-75,-190,-283,0.01633,-0.0029,1.00093,-0.57252,-1.45038,-2.16031
90955,909563,1792,-38,12088,-74,-186,-286,0.01719,-0.00376,1.00081,-0.56489,-1.41985,-2.18321
90956,909573,1714,-44,12084,-69,-182,-282,0.0124,-0.00413,1.00057,-0.52672,-1.38931,-2.15267
90957,909583,1738,-58,12034,-73,-188,-279,0.01387,-0.00499,0.9976,-0.55725,-1.43511,-2.12977
90958,909593,1722,-14,12092,-70,-188,-276,0.01289,-0.00229,1.00105,-0.53435,-1.43511,-2.10687
90959,909603,1702,-32,12042,-70,-183,-282,0.01167,-0.00339,0.99807,-0.53435,-1.39695,-2.15267
90960,909613,1718,-14,12062,-74,-188,-282,0.01265,-0.00229,0.99926,-0.56489,-1.43511,-2.15267
90961,909623,1762,-54,12100,-75,-184,-283,0.01535,-0.00474,1.00152,-0.57252,-1.40458,-2.16031
90962,909633,1742,-2,12124,-77,-187,-279,0.01412,-0.00155,1.00295,-0.58779,-1.42748,-2.12977
90963,909643,1742,-72,12046,-74,-186,-281,0.01412,-0.00585,0.99831,-0.56489,-1.41985,-2.14504
90964,909653,1748,-26,12054,-73,-180,-287,0.01449,-0.00302,0.99879,-0.55725,-1.37405,-2.19084
90965,909663,1736,-26,12018,-80,-179,-283,0.01375,-0.00302,0.99665,-0.61069,-1.36641,-2.16031
90966,909673,1730,-46,12056,-81,-188,-282,0.01338,-0.00425,0.99891,-0.61832,-1.43511,-2.15267
90967,909683,1742,-8,12092,-80,-177,-277,0.01412,-0.00192,1.00105,-0.61069,-1.35115,-2.1145
90968,909693,1722,10,12078,-79,-181,-281,0.01289,-0.00082,1.00021,-0.60305,-1.38168,-2.14504
90969,909703,1756,-22,12026,-81,-180,-283,0.01498,-0.00278,0.99712,-0.61832,-1.37405,-2.16031
90970,909713,1766,-36,12046,-75,-184,-287,0.01559,-0.00364,0.99831,-0.57252,-1.40458,-2.19084
90971,909723,1740,0,12086,-80,-185,-280,0.014,-0.00143,1.00069,-0.61069,-1.41221,-2.1374
90972,909733,1744,-68,12006,-71,-183,-279,0.01424,-0.0056,0.99594,-0.54198,-1.39695,-2.12977
90973,909743,1712,-26,12054,-75,-183,-277,0.01228,-0.00302,0.99879,-0.57252,-1.39695,-2.1145
90974,909753,1674,-46,12084,-77,-183,-277,0.00995,-0.00425,1.00057,-0.58779,-1.39695,-2.1145
90975,909763,1702,-38,12036,-79,-177,-281,0.01167,-0.00376,0.99772,-0.60305,-1.35115,-2.14504
90976,909773,1750,-36,12056,-81,-189,-281,0.01461,-0.00364,0.99891,-0.61832,-1.44275,-2.14504
90977,909783,1768,-28,12056,-78,-186,-278,0.01572,-0.00315,0.99891,-0.59542,-1.41985,-2.12214
90978,909793,1722,-10,12074,-71,-182,-282,0.01289,-0.00204,0.99998,-0.54198,-1.38931,-2.15267
90979,909803,1732,-12,12022,-74,-182,-284,0.01351,-0.00217,0.99689,-0.56489,-1.38931,-2.16794
90980,909813,1778,-32,12152,-72,-184,-280,0.01633,-0.00339,1.00461,-0.54962,-1.40458,-2.1374
90981,909823,1686,-38,12142,-76,-194,-282,0.01068,-0.00376,1.00402,-0.58015,-1.48092,-2.15267
90982,909833,1686,-30,12074,-79,-189,-286,0.01068,-0.00327,0.99998,-0.60305,-1.44275,-2.18321
90983,909843,1724,-28,12062,-83,-180,-279,0.01302,-0.00315,0.99926,-0.63359,-1.37405,-2.12977
90984,909853,1740,8,12110,-76,-187,-279,0.014,-0.00094,1.00212,-0.58015,-1.42748,-2.12977
90985,909863,1694,-68,11960,-76,-187,-281,0.01117,-0.0056,0.9932,-0.58015,-1.42748,-2.14504
90986,909873,1744,-14,12036,-76,-190,-283,0.01424,-0.00229,0.99772,-0.58015,-1.45038,-2.16031
90987,909883,1742,-70,12076,-80,-185,-279,0.01412,-0.00572,1.0001,-0.61069,-1.41221,-2.12977
90988,909893,1704,10,12042,-74,-179,-275,0.01179,-0.00082,0.99807,-0.56489,-1.36641,-2.09924
90989,909903,1714,-12,12070,-69,-183,-282,0.0124,-0.00217,0.99974,-0.52672,-1.39695,-2.15267
90990,909913,1718,-24,12038,-73,-185,-283,0.01265,-0.0029,0.99784,-0.55725,-1.41221,-2.16031
90991,909923,1714,0,12014,-76,-178,-283,0.0124,-0.00143,0.99641,-0.58015,-1.35878,-2.16031
90992,909933,1738,-32,12054,-76,-178,-284,0.01387,-0.00339,0.99879,-0.58015,-1.35878,-2.16794
90993,909943,1788,-28,12080,-74,-181,-277,0.01694,-0.00315,1.00033,-0.56489,-1.38168,-2.1145
90994,909953,1714,-36,12068,-80,-183,-278,0.0124,-0.00364,0.99962,-0.61069,-1.39695,-2.12214
90995,909963,1706,-8,12046,-76,-183,-276,0.01191,-0.00192,0.99831,-0.58015,-1.39695,-2.10687
90996,909973,1738,-50,12066,-74,-187,-281,0.01387,-0.0045,0.9995,-0.56489,-1.42748,-2.14504
90997,909983,1794,-46,12062,-80,-180,-283,0.01731,-0.00425,0.99926,-0.61069,-1.37405,-2.16031
90998,909993,1720,-26,12038,-82,-183,-276,0.01277,-0.00302,0.99784,-0.62595,-1.39695,-2.10687
90999,910003,1748,-26,12014,-81,-180,-280,0.01449,-0.00302,0.99641,-0.61832,-1.37405,-2.1374
91000,910013,1730,-30,12074,-79,-185,-281,0.01338,-0.00327,0.99998,-0.60305,-1.41221,-2.14504
91001,910023,1720,4,12104,-76,-179,-281,0.01277,-0.00118,1.00176,-0.58015,-1.36641,-2.14504
91002,910033,1744,-50,12070,-78,-181,-278,0.01424,-0.0045,0.99974,-0.59542,-1.38168,-2.12214
91003,910043,1724,-24,12006,-76,-186,-278,0.01302,-0.0029,0.99594,-0.58015,-1.41985,-2.12214
91004,910053,1766,-52,12078,-79,-187,-276,0.01559,-0.00462,1.00021,-0.60305,-1.42748,-2.10687
91005,910063,1706,-32,12028,-76,-186,-284,0.01191,-0.00339,0.99724,-0.58015,-1.41985,-2.16794
91006,910073,1710,-32,12030,-75,-190,-282,0.01216,-0.00339,0.99736,-0.57252,-1.45038,-2.15267
91007,910083,1746,-36,12038,-78,-191,-280,0.01437,-0.00364,0.99784,-0.59542,-1.45802,-2.1374
91008,910093,1748,-40,12052,-80,-186,-280,0.01449,-0.00388,0.99867,-0.61069,-1.41985,-2.1374
91009,910103,1706,-68,12084,-77,-184,-278,0.01191,-0.0056,1.00057,-0.58779,-1.40458,-2.12214
91010,910113,1714,-32,12076,-77,-182,-280,0.0124,-0.00339,1.0001,-0.58779,-1.38931,-2.1374
91011,910123,1726,-28,12122,-77,-181,-282,0.01314,-0.00315,1.00283,-0.58779,-1.38168,-2.15267
91012,910133,1734,-34,12072,-79,-172,-278,0.01363,-0.00351,0.99986,-0.60305,-1.31298,-2.12214
91013,910143,1740,-22,12062,-78,-184,-284,0.014,-0.00278,0.99926,-0.59542,-1.40458,-2.16794
91014,910153,1722,-42,12052,-73,-189,-282,0.01289,-0.00401,0.99867,-0.55725,-1.44275,-2.15267
91015,910163,1750,-44,12096,-76,-186,-281,0.01461,-0.00413,1.00128,-0.58015,-1.41985,-2.14504
91016,910173,1708,-34,12054,-81,-186,-279,0.01203,-0.00351,0.99879,-0.61832,-1.41985,-2.12977
91017,910183,1742,16,12110,-81,-183,-281,0.01412,-0.00045,1.00212,-0.61832,-1.39695,-2.14504
91018,910193,1748,-46,12100,-77,-176,-279,0.01449,-0.00425,1.00152,-0.58779,-1.34351,-2.12977
91019,910203,1740,-46,12006,-76,-183,-284,0.014,-0.00425,0.99594,-0.58015,-1.39695,-2.16794
91020,910213,1726,-48,12110,-82,-178,-281,0.01314,-0.00437,1.00212,-0.62595,-1.35878,-2.14504
91021,910223,1726,-62,12092,-77,-174,-279,0.01314,-0.00523,1.00105,-0.58779,-1.32824,-2.12977
91022,910233,1708,-14,12082,-78,-181,-284,0.01203,-0.00229,1.00045,-0.59542,-1.38168,-2.16794
91023,910243,1744,-2,12058,-75,-182,-281,0.01424,-0.00155,0.99903,-0.57252,-1.38931,-2.14504
91024,910253,1764,-8,11982,-79,-181,-279,0.01547,-0.00192,0.99451,-0.60305,-1.38168,-2.12977
91025,910263,1738,-10,12042,-80,-188,-285,0.01387,-0.00204,0.99807,-0.61069,-1.43511,-2.17557
91026,910273,1722,-48,12070,-82,-188,-278,0.01289,-0.00437,0.99974,-0.62595,-1.43511,-2.12214
91027,910283,1730,-44,12030,-79,-183,-284,0.01338,-0.00413,0.99736,-0.60305,-1.39695,-2.16794
91028,910293,1728,-42,12076,-82,-180,-280,0.01326,-0.00401,1.0001,-0.62595,-1.37405,-2.1374
