sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
104039,1040403,17808,304,-4628
104040,1040413,17816,292,-4654
104041,1040423,17766,322,-4602
104042,1040433,17788,292,-4744
104043,1040443,17764,326,-4602
104044,1040453,17740,318,-4644
104045,1040463,17856,318,-4706
104046,1040473,17772,312,-4660
104047,1040483,17828,306,-4628
104048,1040493,17808,340,-4692
104049,1040503,17766,334,-4648
104050,1040513,17836,312,-4716
104051,1040523,17824,314,-4614
104052,1040533,17818,300,-4676
104053,1040543,17856,338,-4676
104054,1040553,17776,308,-4620
104055,1040563,17812,292,-4630
104056,1040573,17782,322,-4612
104057,1040583,17758,308,-4624
104058,1040593,17812,332,-4666
104059,1040603,17898,302,-4610
104060,1040613,17912,298,-4598
104061,1040623,17870,308,-4592
104062,1040633,17854,330,-4594
104063,1040643,17830,338,-4628
104064,1040653,17916,384,-4642
104065,1040663,17730,288,-4608
104066,1040673,17762,308,-4672
104067,1040683,17760,284,-4608
104068,1040693,17760,286,-4616
104069,1040703,17844,312,-4572
104070,1040713,17758,314,-4634
104071,1040723,17862,312,-4642
104072,1040733,17812,308,-4630
104073,1040743,17850,324,-4640
104074,1040753,17716,280,-4574
104075,1040763,17926,368,-4616
104076,1040773,17800,376,-4654
104077,1040783,17734,282,-4642
104078,1040793,17834,350,-4614
104079,1040803,17694,324,-4614
104080,1040813,17814,310,-4676
104081,1040823,17774,316,-4632
104082,1040833,17862,286,-4638
104083,1040843,17788,330,-4556
104084,1040853,17696,290,-4584
104085,1040863,17670,276,-4656
104086,1040873,17792,292,-4652
104087,1040883,17860,340,-4652
104088,1040893,17860,276,-4672
104089,1040903,17976,326,-4670
104090,1040913,17844,366,-4664
104091,1040923,17870,360,-4612
104092,1040933,17754,326,-4738
104093,1040943,17766,268,-4608
104094,1040953,17798,316,-4510
104095,1040963,17780,258,-4550
104096,1040973,17826,308,-4656
104097,1040983,17830,284,-4630
104098,1040993,17850,302,-4740
104099,1041003,17868,330,-4692
104100,1041013,17674,298,-4532
104101,1041023,17698,312,-4678
104102,1041033,17794,268,-4590
104103,1041043,17824,320,-4614
104104,1041053,17782,292,-4654
104105,1041063,17864,330,-4702
104106,1041073,17808,286,-4602
104107,1041083,17838,304,-4566
104108,1041093,17788,308,-4680
104109,1041103,17826,274,-4630
104110,1041113,17754,314,-4632
104111,1041123,17808,320,-4604
104112,1041133,17866,350,-4668
104113,1041143,17838,342,-4620
104114,1041153,17900,356,-4614
104115,1041163,17926,362,-4622
104116,1041173,17838,328,-4628
104117,1041183,17808,314,-4694
104118,1041193,17842,330,-4656
104119,1041203,17878,302,-4604
104120,1041213,17960,348,-4676
104121,1041223,17780,340,-4638
104122,1041233,17784,308,-4736
104123,1041243,17884,356,-4540
104124,1041253,17856,330,-4638
104125,1041263,17702,322,-4620
104126,1041273,17810,294,-4660
104127,1041283,17836,340,-4650
104128,1041293,17760,272,-4536
104129,1041303,17788,276,-4638
104130,1041313,17782,358,-4616
104131,1041323,17844,288,-4634
104132,1041333,17774,334,-4648
104133,1041343,17790,286,-4610
104134,1041353,17814,298,-4650
104135,1041363,17790,368,-4574
104136,1041373,17750,256,-4704
104137,1041383,17880,328,-4694
104138,1041393,17768,258,-4642
104139,1041403,17856,332,-4602
104140,1041413,17878,358,-4618
104141,1041423,17854,312,-4600
104142,1041433,17772,320,-4544
104143,1041443,17806,264,-4654
104144,1041453,17854,328,-4624
104145,1041463,17852,340,-4600
104146,1041473,17860,346,-4604
104147,1041483,17822,326,-4580
104148,1041493,17886,330,-4680
104149,1041503,17900,360,-4684
104150,1041513,17860,306,-4736
104151,1041523,17808,288,-4668
104152,1041533,17864,364,-4580
104153,1041543,17802,308,-4554
104154,1041553,17786,274,-4620
104155,1041563,17730,260,-4638
104156,1041573,17938,300,-4662
104157,1041583,17836,272,-4634
104158,1041593,17716,314,-4608
104159,1041603,17862,290,-4674
104160,1041613,17804,326,-4660
104161,1041623,17706,320,-4630
104162,1041633,17934,352,-4682
104163,1041643,17744,268,-4654
104164,1041653,17744,322,-4640
104165,1041663,17856,330,-4658
104166,1041673,17754,284,-4614
104167,1041683,17836,296,-4658
104168,1041693,17828,284,-4674
