sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
197718,1977193,-14810,-264,-4156
197719,1977203,-14810,-264,-4182
197720,1977213,-14764,-272,-4140
197721,1977223,-14818,-258,-4106
197722,1977233,-14820,-218,-4188
197723,1977243,-14852,-230,-4200
197724,1977253,-14838,-230,-4136
197725,1977263,-14828,-246,-4146
197726,1977273,-14822,-284,-4134
197727,1977283,-14804,-250,-4156
197728,1977293,-14782,-228,-4154
197729,1977303,-14798,-218,-4132
197730,1977313,-14870,-216,-4208
197731,1977323,-14806,-278,-4136
197732,1977333,-14776,-284,-4166
197733,1977343,-14780,-268,-4146
197734,1977353,-14826,-286,-4154
197735,1977363,-14818,-260,-4184
197736,1977373,-14844,-254,-4220
197737,1977383,-14880,-244,-4202
197738,1977393,-14792,-262,-4188
197739,1977403,-14828,-210,-4144
197740,1977413,-14810,-242,-4140
197741,1977423,-14780,-224,-4136
197742,1977433,-14790,-268,-4192
197743,1977443,-14822,-232,-4130
197744,1977453,-14816,-248,-4162
197745,1977463,-14768,-268,-4186
197746,1977473,-14816,-262,-4172
197747,1977483,-14808,-262,-4146
197748,1977493,-14818,-250,-4208
197749,1977503,-14798,-220,-4144
197750,1977513,-14842,-258,-4214
197751,1977523,-14822,-258,-4094
197752,1977533,-14810,-214,-4208
197753,1977543,-14828,-214,-4156
197754,1977553,-14804,-254,-4128
197755,1977563,-14844,-256,-4170
197756,1977573,-14818,-250,-4184
197757,1977583,-14822,-248,-4136
197758,1977593,-14796,-228,-4198
197759,1977603,-14784,-288,-4220
197760,1977613,-14836,-326,-4158
197761,1977623,-14814,-260,-4190
197762,1977633,-14800,-278,-4232
197763,1977643,-14782,-246,-4174
197764,1977653,-14804,-278,-4198
197765,1977663,-14790,-266,-4220
197766,1977673,-14818,-246,-4210
197767,1977683,-14804,-262,-4200
197768,1977693,-14816,-282,-4118
197769,1977703,-14826,-294,-4188
197770,1977713,-14854,-256,-4154
197771,1977723,-14798,-240,-4184
197772,1977733,-14794,-284,-4198
197773,1977743,-14818,-246,-4126
197774,1977753,-14762,-220,-4142
197775,1977763,-14812,-246,-4158
197776,1977773,-14868,-282,-4190
197777,1977783,-14842,-250,-4124
197778,1977793,-14796,-264,-4188
197779,1977803,-14820,-208,-4264
197780,1977813,-14770,-254,-4172
197781,1977823,-14822,-232,-4134
197782,1977833,-14846,-298,-4122
197783,1977843,-14780,-258,-4162
197784,1977853,-14786,-258,-4192
197785,1977863,-14834,-240,-4190
197786,1977873,-14752,-222,-4168
197787,1977883,-14844,-264,-4160
197788,1977893,-14822,-228,-4106
197789,1977903,-14842,-254,-4110
197790,1977913,-14788,-272,-4126
197791,1977923,-14776,-250,-4132
197792,1977933,-14810,-244,-4126
197793,1977943,-14800,-244,-4182
197794,1977953,-14818,-274,-4130
197795,1977963,-14848,-268,-4190
197796,1977973,-14794,-250,-4144
197797,1977983,-14812,-248,-4206
197798,1977993,-14796,-216,-4218
