sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
204891,2048923,1734,-348,12118
204892,2048933,1752,-364,12192
204893,2048943,1696,-320,12098
204894,2048953,1706,-400,12148
204895,2048963,1702,-358,12148
204896,2048973,1718,-360,12118
204897,2048983,1708,-344,12158
204898,2048993,1702,-374,12102
204899,2049003,1666,-400,12150
204900,2049013,1716,-382,12168
204901,2049023,1670,-370,12162
204902,2049033,1698,-364,12176
204903,2049043,1700,-364,12024
204904,2049053,1734,-356,12186
204905,2049063,1680,-338,12168
204906,2049073,1726,-374,12004
204907,2049083,1648,-372,12144
204908,2049093,1696,-372,12110
204909,2049103,1666,-352,12080
204910,2049113,1698,-406,12172
204911,2049123,1716,-352,12090
204912,2049133,1720,-404,12040
204913,2049143,1644,-386,12114
204914,2049153,1646,-378,12128
204915,2049163,1692,-376,12154
204916,2049173,1712,-342,12068
204917,2049183,1724,-346,12146
204918,2049193,1718,-418,12152
204919,2049203,1716,-352,12160
204920,2049213,1688,-364,12160
204921,2049223,1706,-374,12182
204922,2049233,1728,-346,12168
204923,2049243,1770,-378,12106
204924,2049253,1712,-370,12140
204925,2049263,1696,-382,12116
204926,2049273,1752,-392,12114
204927,2049283,1670,-374,12144
204928,2049293,1690,-370,12128
204929,2049303,1724,-386,12156
204930,2049313,1692,-386,12084
204931,2049323,1672,-362,12120
204932,2049333,1656,-366,12116
204933,2049343,1684,-406,12120
204934,2049353,1718,-354,12198
204935,2049363,1762,-340,12098
204936,2049373,1710,-376,12130
204937,2049383,1706,-358,12092
204938,2049393,1686,-384,12142
204939,2049403,1748,-368,12160
204940,2049413,1698,-354,12230
204941,2049423,1670,-392,12132
204942,2049433,1702,-408,12116
204943,2049443,1704,-390,12132
204944,2049453,1706,-360,12072
204945,2049463,1666,-368,12146
204946,2049473,1682,-346,12142
204947,2049483,1726,-356,12052
204948,2049493,1716,-362,12044
204949,2049503,1722,-358,12122
204950,2049513,1692,-372,12112
204951,2049523,1698,-358,12122
204952,2049533,1726,-386,12038
204953,2049543,1708,-384,12142
204954,2049553,1766,-378,12124
204955,2049563,1724,-350,12154
204956,2049573,1680,-380,12130
204957,2049583,1712,-402,12106
204958,2049593,1740,-382,12094
204959,2049603,1744,-350,12190
204960,2049613,1682,-344,12072
204961,2049623,1696,-392,12126
204962,2049633,1666,-366,12100
204963,2049643,1690,-364,12188
204964,2049653,1690,-344,12164
204965,2049663,1710,-398,12174
204966,2049673,1718,-404,12114
204967,2049683,1710,-342,12098
204968,2049693,1690,-354,12078
204969,2049703,1700,-354,12114
204970,2049713,1694,-356,12120
204971,2049723,1664,-378,12148
204972,2049733,1722,-396,12166
204973,2049743,1722,-376,12136
204974,2049753,1710,-360,12072
204975,2049763,1672,-410,12046
204976,2049773,1722,-378,12162
204977,2049783,1708,-364,12184
204978,2049793,1710,-358,12140
204979,2049803,1704,-366,12088
204980,2049813,1692,-402,12086
204981,2049823,1640,-342,12096
204982,2049833,1712,-366,12110
204983,2049843,1692,-384,12128
204984,2049853,1696,-426,12096
204985,2049863,1738,-398,12128
204986,2049873,1696,-366,12080
204987,2049883,1698,-332,12088
204988,2049893,1686,-370,12086
204989,2049903,1726,-370,12068
204990,2049913,1776,-402,12114
204991,2049923,1708,-392,12088
204992,2049933,1726,-422,12124
204993,2049943,1706,-360,12124
204994,2049953,1730,-396,12140
204995,2049963,1660,-358,12128
204996,2049973,1730,-390,12154
204997,2049983,1768,-392,12106
204998,2049993,1706,-392,12102
204999,2050003,1734,-368,12114
205000,2050013,1704,-364,12114
205001,2050023,1728,-398,12168
205002,2050033,1666,-362,12140
205003,2050043,1674,-410,12112
205004,2050053,1718,-396,12234
205005,2050063,1738,-326,12142
205006,2050073,1692,-392,12098
205007,2050083,1688,-366,12154
205008,2050093,1696,-344,12156
205009,2050103,1728,-320,12134
205010,2050113,1724,-400,12078
205011,2050123,1734,-366,12112
205012,2050133,1712,-362,12152
205013,2050143,1752,-328,12146
205014,2050153,1660,-384,12098
205015,2050163,1748,-400,12124
205016,2050173,1734,-358,12062
205017,2050183,1722,-422,12092
205018,2050193,1770,-378,12088
205019,2050203,1730,-390,12080
205020,2050213,1718,-362,12162
205021,2050223,1682,-378,12068
205022,2050233,1688,-336,12152
205023,2050243,1752,-368,12142
205024,2050253,1686,-412,12076
205025,2050263,1700,-378,12060
205026,2050273,1726,-384,12068
205027,2050283,1726,-354,12086
205028,2050293,1722,-338,12104
205029,2050303,1708,-394,12138
205030,2050313,1696,-358,12082
205031,2050323,1684,-330,12102
205032,2050333,1712,-396,12114
205033,2050343,1724,-344,12094
205034,2050353,1730,-382,12118
205035,2050363,1760,-374,12168
205036,2050373,1738,-328,12108
205037,2050383,1688,-336,12128
205038,2050393,1682,-330,12094
205039,2050403,1698,-358,12110
205040,2050413,1720,-354,12130
205041,2050423,1714,-384,12096
205042,2050433,1718,-336,12124
205043,2050443,1682,-378,12110
205044,2050453,1678,-382,12116
205045,2050463,1660,-412,12120
205046,2050473,1688,-402,12120
205047,2050483,1678,-362,12104
205048,2050493,1668,-384,12022
205049,2050503,1752,-378,12086
205050,2050513,1704,-372,12072
205051,2050523,1686,-372,12168
205052,2050533,1730,-378,12164
205053,2050543,1710,-376,12090
205054,2050553,1686,-344,12172
205055,2050563,1692,-366,12076
205056,2050573,1784,-402,12108
205057,2050583,1756,-424,12142
205058,2050593,1704,-376,12124
205059,2050603,1708,-402,12138
205060,2050613,1694,-366,12106
205061,2050623,1680,-342,12068
205062,2050633,1672,-384,12170
205063,2050643,1686,-336,12132
205064,2050653,1684,-396,12122
205065,2050663,1710,-366,12094
205066,2050673,1682,-386,12126
205067,2050683,1696,-368,12154
205068,2050693,1688,-340,12078
205069,2050703,1702,-382,12156
205070,2050713,1736,-354,12128
205071,2050723,1694,-388,12152
205072,2050733,1652,-326,12154
205073,2050743,1736,-420,12080
205074,2050753,1674,-398,12086
205075,2050763,1710,-388,12130
205076,2050773,1698,-376,12104
205077,2050783,1678,-326,12112
205078,2050793,1712,-354,12110
205079,2050803,1710,-392,12150
205080,2050813,1714,-386,12146
205081,2050823,1690,-382,12112
205082,2050833,1728,-378,12140
205083,2050843,1690,-386,12122
205084,2050853,1740,-396,12140
205085,2050863,1690,-404,12140
205086,2050873,1718,-388,12082
205087,2050883,1692,-358,12140
205088,2050893,1728,-356,12078
205089,2050903,1716,-352,12066
205090,2050913,1668,-346,12168
205091,2050923,1738,-410,12108
205092,2050933,1720,-386,12184
205093,2050943,1706,-348,12134
205094,2050953,1690,-382,12052
205095,2050963,1710,-380,12090
205096,2050973,1696,-382,12178
205097,2050983,1724,-370,12110
205098,2050993,1678,-340,12098
205099,2051003,1692,-370,12172
205100,2051013,1714,-376,12130
205101,2051023,1730,-380,12152
205102,2051033,1690,-324,12108
205103,2051043,1730,-346,12144
205104,2051053,1706,-370,12114
205105,2051063,1746,-378,12104
205106,2051073,1700,-334,12126
205107,2051083,1726,-374,12160
205108,2051093,1708,-398,12086
205109,2051103,1730,-376,12170
205110,2051113,1714,-396,12134
205111,2051123,1720,-372,12166
205112,2051133,1664,-394,12140
205113,2051143,1738,-362,12088
205114,2051153,1730,-398,12172
205115,2051163,1720,-410,12106
205116,2051173,1772,-400,12088
205117,2051183,1706,-334,12070
205118,2051193,1710,-376,12104
205119,2051203,1712,-396,12120
205120,2051213,1642,-376,12122
205121,2051223,1696,-366,12096
205122,2051233,1690,-366,12114
205123,2051243,1722,-390,12140
205124,2051253,1706,-346,12094
205125,2051263,1678,-364,12148
205126,2051273,1726,-352,12126
205127,2051283,1694,-364,12132
205128,2051293,1724,-370,12106
205129,2051303,1770,-364,12126
205130,2051313,1674,-378,12102
205131,2051323,1684,-422,12054
205132,2051333,1730,-342,12126
205133,2051343,1728,-376,12086
205134,2051353,1706,-332,12076
205135,2051363,1726,-372,12156
205136,2051373,1750,-358,12106
205137,2051383,1700,-356,12130
205138,2051393,1692,-382,12214
205139,2051403,1662,-404,12102
205140,2051413,1714,-342,12122
205141,2051423,1716,-404,12086
205142,2051433,1718,-376,12172
205143,2051443,1736,-372,12046
205144,2051453,1670,-364,12084
205145,2051463,1754,-420,12110
205146,2051473,1734,-344,12082
205147,2051483,1676,-366,12086
205148,2051493,1708,-410,12130
205149,2051503,1696,-366,12080
205150,2051513,1678,-382,12068
205151,2051523,1700,-338,12160
205152,2051533,1698,-334,12130
205153,2051543,1712,-374,12114
205154,2051553,1732,-368,12114
205155,2051563,1770,-388,12110
205156,2051573,1720,-362,12086
205157,2051583,1710,-390,12078
205158,2051593,1708,-402,12066
205159,2051603,1714,-404,12100
205160,2051613,1720,-336,12152
205161,2051623,1714,-406,12024
205162,2051633,1664,-384,12110
205163,2051643,1698,-308,12140
205164,2051653,1740,-350,12078
205165,2051663,1742,-404,12072
205166,2051673,1696,-384,12144
205167,2051683,1722,-420,12130
205168,2051693,1706,-378,12174
205169,2051703,1748,-388,12052
205170,2051713,1720,-362,12130
205171,2051723,1714,-402,12146
205172,2051733,1696,-376,12128
205173,2051743,1692,-406,12102
205174,2051753,1702,-372,12112
205175,2051763,1694,-360,12130
205176,2051773,1768,-360,12064
205177,2051783,1710,-380,12036
205178,2051793,1702,-388,12036
205179,2051803,1714,-372,12116
205180,2051813,1704,-378,12148
205181,2051823,1674,-386,12106
205182,2051833,1670,-358,12158
205183,2051843,1712,-368,12038
205184,2051853,1702,-382,12132
205185,2051863,1692,-346,12084
205186,2051873,1718,-326,12130
205187,2051883,1724,-364,12112
205188,2051893,1718,-372,12088
205189,2051903,1728,-380,12116
205190,2051913,1730,-386,12100
205191,2051923,1748,-338,12120
205192,2051933,1658,-372,12052
205193,2051943,1680,-310,12126
205194,2051953,1708,-400,12144
205195,2051963,1726,-356,12152
205196,2051973,1740,-390,12064
205197,2051983,1684,-390,12158
205198,2051993,1712,-380,12070
205199,2052003,1694,-374,12052
205200,2052013,1724,-400,12116
205201,2052023,1680,-356,12118
205202,2052033,1744,-366,12082
205203,2052043,1720,-382,12102
205204,2052053,1736,-374,12052
205205,2052063,1670,-356,12076
205206,2052073,1696,-360,12146
205207,2052083,1730,-374,12164
205208,2052093,1692,-380,12170
205209,2052103,1696,-400,12122
205210,2052113,1696,-358,12088
205211,2052123,1682,-352,12108
205212,2052133,1746,-326,12170
205213,2052143,1746,-388,12104
205214,2052153,1710,-400,12132
205215,2052163,1718,-344,12154
205216,2052173,1732,-334,12184
205217,2052183,1730,-398,12106
205218,2052193,1724,-398,12096
205219,2052203,1734,-352,12090
205220,2052213,1704,-364,12128
205221,2052223,1666,-364,12116
205222,2052233,1718,-380,12054
205223,2052243,1742,-332,12078
205224,2052253,1744,-354,12064
205225,2052263,1678,-386,12160
205226,2052273,1716,-360,12150
205227,2052283,1714,-290,12144
205228,2052293,1734,-362,12086
205229,2052303,1700,-356,12114
205230,2052313,1676,-372,12060
205231,2052323,1706,-410,12144
205232,2052333,1698,-382,12088
205233,2052343,1668,-344,12064
205234,2052353,1724,-374,12180
205235,2052363,1662,-336,12126
205236,2052373,1696,-338,12112
205237,2052383,1720,-396,12050
205238,2052393,1720,-404,12124
205239,2052403,1716,-396,12110
205240,2052413,1682,-344,12130
205241,2052423,1668,-342,12104
205242,2052433,1676,-368,12158
205243,2052443,1694,-372,12064
205244,2052453,1728,-340,12116
205245,2052463,1688,-372,12124
205246,2052473,1696,-382,12126
