sample_index,timestamp_ms,ax_raw,ay_raw,az_raw
139820,1398213,1702,70,-21500
139821,1398223,1720,102,-21572
139822,1398233,1674,40,-21594
139823,1398243,1690,78,-21610
139824,1398253,1648,34,-21632
139825,1398263,1694,40,-21574
139826,1398273,1718,48,-21616
139827,1398283,1712,40,-21586
139828,1398293,1688,42,-21624
139829,1398303,1718,24,-21510
139830,1398313,1700,40,-21532
139831,1398323,1682,54,-21594
139832,1398333,1724,80,-21524
139833,1398343,1766,106,-21536
139834,1398353,1678,42,-21554
139835,1398363,1684,46,-21624
139836,1398373,1730,72,-21586
139837,1398383,1670,100,-21622
139838,1398393,1720,50,-21536
139839,1398403,1714,60,-21546
139840,1398413,1674,36,-21596
139841,1398423,1688,60,-21554
139842,1398433,1746,38,-21524
139843,1398443,1674,38,-21564
139844,1398453,1732,12,-21556
139845,1398463,1730,64,-21590
139846,1398473,1714,22,-21564
139847,1398483,1694,40,-21546
139848,1398493,1700,90,-21514
139849,1398503,1708,18,-21578
139850,1398513,1698,16,-21642
139851,1398523,1706,30,-21600
139852,1398533,1768,8,-21562
139853,1398543,1716,52,-21572
139854,1398553,1652,40,-21536
139855,1398563,1700,42,-21594
139856,1398573,1716,56,-21540
139857,1398583,1694,52,-21638
139858,1398593,1650,34,-21632
139859,1398603,1664,30,-21638
139860,1398613,1712,38,-21618
139861,1398623,1692,18,-21648
139862,1398633,1730,20,-21650
139863,1398643,1692,92,-21576
139864,1398653,1692,54,-21560
139865,1398663,1696,28,-21554
139866,1398673,1664,46,-21530
139867,1398683,1714,60,-21524
139868,1398693,1712,54,-21640
139869,1398703,1726,18,-21600
139870,1398713,1708,48,-21530
139871,1398723,1692,62,-21606
139872,1398733,1680,36,-21558
139873,1398743,1728,38,-21592
139874,1398753,1734,38,-21534
139875,1398763,1736,72,-21582
139876,1398773,1688,52,-21602
139877,1398783,1734,92,-21588
139878,1398793,1726,36,-21598
139879,1398803,1724,70,-21636
139880,1398813,1732,60,-21564
139881,1398823,1710,40,-21586
139882,1398833,1732,18,-21608
139883,1398843,1752,62,-21614
139884,1398853,1706,70,-21542
139885,1398863,1692,98,-21624
139886,1398873,1736,54,-21544
139887,1398883,1692,38,-21588
139888,1398893,1720,62,-21602
139889,1398903,1736,72,-21608
139890,1398913,1762,60,-21604
139891,1398923,1752,52,-21578
139892,1398933,1748,74,-21616
139893,1398943,1726,6,-21566
139894,1398953,1700,36,-21550
139895,1398963,1742,64,-21552
139896,1398973,1710,18,-21570
139897,1398983,1752,68,-21528
139898,1398993,1668,68,-21558
139899,1399003,1694,68,-21530
139900,1399013,1732,-8,-21598
139901,1399023,1664,42,-21560
139902,1399033,1714,24,-21564
139903,1399043,1708,64,-21652
139904,1399053,1720,46,-21574
139905,1399063,1698,34,-21524
139906,1399073,1694,60,-21482
139907,1399083,1704,28,-21528
139908,1399093,1726,68,-21648
139909,1399103,1732,72,-21550
139910,1399113,1720,46,-21554
139911,1399123,1666,68,-21536
139912,1399133,1722,18,-21564
139913,1399143,1690,60,-21594
139914,1399153,1730,86,-21570
139915,1399163,1708,42,-21560
139916,1399173,1748,48,-21576
139917,1399183,1742,34,-21554
139918,1399193,1738,64,-21530
139919,1399203,1748,82,-21530
139920,1399213,1736,8,-21646
139921,1399223,1762,26,-21654
139922,1399233,1720,4,-21586
139923,1399243,1684,44,-21640
139924,1399253,1712,80,-21622
139925,1399263,1710,46,-21508
139926,1399273,1728,64,-21632
139927,1399283,1714,74,-21590
139928,1399293,1676,38,-21580
139929,1399303,1714,24,-21544
139930,1399313,1652,12,-21546
139931,1399323,1718,36,-21590
139932,1399333,1718,28,-21608
139933,1399343,1728,68,-21598
139934,1399353,1682,56,-21530
139935,1399363,1702,42,-21576
139936,1399373,1696,62,-21596
139937,1399383,1678,80,-21522
139938,1399393,1684,26,-21556
139939,1399403,1680,28,-21572
139940,1399413,1652,50,-21646
139941,1399423,1710,40,-21578
139942,1399433,1680,38,-21576
139943,1399443,1688,36,-21668
139944,1399453,1736,44,-21654
139945,1399463,1710,42,-21590
139946,1399473,1650,68,-21572
139947,1399483,1660,52,-21598
139948,1399493,1736,52,-21618
139949,1399503,1728,60,-21590
139950,1399513,1712,26,-21552
139951,1399523,1706,38,-21664
139952,1399533,1674,30,-21534
139953,1399543,1684,36,-21526
139954,1399553,1722,64,-21578
139955,1399563,1660,30,-21610
139956,1399573,1750,62,-21600
139957,1399583,1718,56,-21536
139958,1399593,1734,78,-21550
139959,1399603,1698,84,-21604
139960,1399613,1708,52,-21562
139961,1399623,1692,52,-21574
139962,1399633,1740,60,-21580
139963,1399643,1750,18,-21606
139964,1399653,1666,52,-21578
139965,1399663,1724,64,-21602
139966,1399673,1718,86,-21612
139967,1399683,1720,84,-21634
139968,1399693,1706,70,-21654
139969,1399703,1740,80,-21656
139970,1399713,1722,14,-21582
139971,1399723,1714,76,-21532
139972,1399733,1740,92,-21574
139973,1399743,1724,36,-21580
139974,1399753,1712,44,-21594
139975,1399763,1682,32,-21550
139976,1399773,1694,66,-21472
139977,1399783,1682,46,-21620
139978,1399793,1714,40,-21586
139979,1399803,1682,46,-21600
139980,1399813,1692,78,-21564
139981,1399823,1698,66,-21496
139982,1399833,1632,36,-21552
139983,1399843,1740,92,-21626
139984,1399853,1674,60,-21648
139985,1399863,1722,20,-21532
139986,1399873,1746,4,-21560
139987,1399883,1738,90,-21512
139988,1399893,1710,44,-21524
139989,1399903,1708,44,-21582
139990,1399913,1720,36,-21614
139991,1399923,1674,40,-21682
139992,1399933,1668,60,-21650
139993,1399943,1678,74,-21478
139994,1399953,1646,38,-21540
139995,1399963,1710,46,-21576
139996,1399973,1706,72,-21530
139997,1399983,1708,94,-21502
139998,1399993,1724,62,-21520
139999,1400003,1702,38,-21566
140000,1400013,1694,72,-21554
140001,1400023,1708,38,-21588
140002,1400033,1686,8,-21590
140003,1400043,1704,96,-21554
140004,1400053,1692,30,-21616
140005,1400063,1656,44,-21662
140006,1400073,1674,26,-21514
140007,1400083,1724,84,-21540
140008,1400093,1710,44,-21566
140009,1400103,1672,20,-21618
140010,1400113,1720,60,-21584
140011,1400123,1716,64,-21518
140012,1400133,1710,48,-21542
140013,1400143,1698,64,-21630
140014,1400153,1710,38,-21620
140015,1400163,1720,66,-21552
140016,1400173,1712,42,-21514
140017,1400183,1734,74,-21608
140018,1400193,1676,54,-21528
140019,1400203,1720,52,-21602
140020,1400213,1744,18,-21564
140021,1400223,1710,26,-21540
140022,1400233,1640,36,-21568
140023,1400243,1702,4,-21644
140024,1400253,1710,44,-21580
140025,1400263,1750,52,-21588
140026,1400273,1748,84,-21496
140027,1400283,1686,60,-21516
140028,1400293,1764,92,-21582
140029,1400303,1662,34,-21620
140030,1400313,1762,40,-21546
140031,1400323,1698,66,-21564
140032,1400333,1690,54,-21580
140033,1400343,1744,88,-21522
140034,1400353,1724,48,-21560
140035,1400363,1708,70,-21536
140036,1400373,1718,32,-21550
140037,1400383,1706,42,-21604
140038,1400393,1698,62,-21560
140039,1400403,1664,38,-21576
140040,1400413,1716,78,-21622
140041,1400423,1698,94,-21598
140042,1400433,1750,48,-21618
140043,1400443,1726,60,-21510
140044,1400453,1724,54,-21544
140045,1400463,1710,34,-21600
140046,1400473,1710,22,-21590
140047,1400483,1656,50,-21590
140048,1400493,1696,44,-21556
140049,1400503,1656,58,-21594
140050,1400513,1704,80,-21602
140051,1400523,1700,76,-21590
140052,1400533,1696,10,-21594
140053,1400543,1670,24,-21556
140054,1400553,1766,26,-21594
140055,1400563,1702,26,-21594
140056,1400573,1740,68,-21544
140057,1400583,1702,24,-21588
140058,1400593,1728,84,-21552
140059,1400603,1716,62,-21646
140060,1400613,1688,22,-21504
140061,1400623,1654,58,-21580
140062,1400633,1668,44,-21620
140063,1400643,1712,84,-21594
140064,1400653,1656,42,-21632
140065,1400663,1760,72,-21574
140066,1400673,1686,50,-21602
140067,1400683,1710,82,-21626
140068,1400693,1720,-8,-21602
140069,1400703,1684,48,-21598
140070,1400713,1736,100,-21592
140071,1400723,1674,56,-21560
140072,1400733,1694,60,-21548
140073,1400743,1684,54,-21564
