sample_index,timestamp_ms,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_acc_deg,pitch_acc_deg,accel_magnitude_g,roll_kf_deg,pitch_kf_deg,roll_bias_dps,pitch_bias_dps,roll_k_angle,pitch_k_angle,qw,qx,qy,qz,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg
139889,1398903,1588,-272,12048,-69,-195,-229,0.00467,-0.01811,0.99843,0.06718,-0.0855,0.39618,-1.03937,-0.26794,0.99861,-1.08917,-0.3952,0.071199,0.103101,0.01964,0.01964,0.83607,-0.00608,-0.007512,0.548538,-1.05476,-0.33749,66.5402
139890,1398913,1692,-240,12004,-77,-190,-219,0.01105,-0.01615,0.99582,0.00611,-0.04733,0.47252,-0.92919,-0.63578,0.99601,-1.08705,-0.40084,0.070936,0.103492,0.017287,0.017287,0.836047,-0.006032,-0.007546,0.548572,-1.05226,-0.34375,66.54494
139891,1398923,1704,-242,12060,-78,-178,-213,0.01179,-0.01627,0.99914,-0.00153,0.04427,0.51832,-0.93313,-0.67588,0.99935,-1.08469,-0.4069,0.070644,0.10401,0.019921,0.019921,0.836023,-0.005985,-0.007579,0.54861,-1.04992,-0.34985,66.55009
139892,1398933,1580,-250,12088,-72,-171,-220,0.00418,-0.01676,1.00081,0.04427,0.09771,0.46489,-0.95966,-0.23921,1.00096,-1.08248,-0.40364,0.070409,0.103696,0.019793,0.019793,0.836001,-0.005984,-0.007545,0.548644,-1.04771,-0.34657,66.5547
139893,1398943,1612,-348,12008,-67,-177,-219,0.00614,-0.02278,0.99605,0.08244,0.05191,0.47252,-1.3099,-0.35325,0.99633,-1.08636,-0.40326,0.070789,0.103611,0.017619,0.017619,0.835978,-0.006018,-0.007563,0.548678,-1.05208,-0.3461,66.55946
139894,1398953,1576,-308,11970,-64,-176,-219,0.00393,-0.02032,0.9938,0.10534,0.05954,0.47252,-1.17148,-0.22673,0.99401,-1.08728,-0.40109,0.070909,0.103363,0.014764,0.014764,0.835955,-0.006041,-0.007547,0.548713,-1.05336,-0.34311,66.56418
139895,1398963,1660,-310,12066,-70,-165,-216,0.00909,-0.02044,0.9995,0.05954,0.14351,0.49542,-1.17182,-0.52086,0.99975,-1.08908,-0.40309,0.071069,0.103591,0.020008,0.020008,0.835931,-0.006045,-0.007571,0.548749,-1.05517,-0.34514,66.56912
139896,1398973,1602,-288,12034,-72,-165,-217,0.00553,-0.0191,0.9976,0.04427,0.14351,0.48779,-1.09658,-0.31749,0.9978,-1.08949,-0.40107,0.071082,0.103437,0.019078,0.019078,0.835908,-0.006057,-0.007558,0.548784,-1.05558,-0.34307,66.57397
139897,1398983,1614,-248,11996,-72,-163,-213,0.00627,-0.01664,0.99534,0.04427,0.15878,0.51832,-0.95787,-0.36061,0.9955,-1.08756,-0.39985,0.070874,0.103374,0.016662,0.016662,0.835883,-0.006046,-0.007537,0.548822,-1.05325,-0.34173,66.57912
139898,1398993,1664,-284,12046,-77,-173,-212,0.00933,-0.01885,0.99831,0.00611,0.08244,0.52595,-1.08172,-0.53558,0.99853,-1.08808,-0.40271,0.070862,0.103625,0.019587,0.019587,0.835858,-0.006036,-0.007562,0.54886,-1.05379,-0.34468,66.58437
139899,1399003,1634,-270,12064,-68,-185,-215,0.00749,-0.01799,0.99938,0.07481,-0.00916,0.50305,-1.03135,-0.42949,0.99957,-1.08691,-0.40435,0.070755,0.103674,0.019936,0.019936,0.835834,-0.006019,-0.007569,0.548897,-1.05262,-0.34637,66.5894
139900,1399013,1580,-318,12024,-68,-188,-218,0.00418,-0.02094,0.99701,0.07481,-0.03206,0.48015,-1.20295,-0.2401,0.99723,-1.08902,-0.40264,0.070958,0.103383,0.018548,0.018548,0.835811,-0.006044,-0.007566,0.548932,-1.05489,-0.34449,66.59422
139901,1399023,1616,-300,11988,-75,-190,-226,0.00639,-0.01983,0.99487,0.02137,-0.04733,0.41908,-1.14197,-0.36783,0.99508,-1.09036,-0.40356,0.071039,0.103327,0.016116,0.016116,0.835791,-0.006051,-0.00758,0.548962,-1.0564,-0.34535,66.59843
139902,1399033,1620,-292,12062,-75,-181,-220,0.00663,-0.01934,0.99926,0.02137,0.02137,0.46489,-1.10882,-0.38028,0.99947,-1.09122,-0.4039,0.071072,0.103282,0.019921,0.019921,0.835769,-0.006055,-0.007587,0.548996,-1.05726,-0.34575,66.60307
139903,1399043,1614,-248,12062,-77,-180,-215,0.00627,-0.01664,0.99926,0.00611,0.02901,0.50305,-0.95412,-0.35919,0.99942,-1.08913,-0.40374,0.070813,0.103196,0.019877,0.019877,0.835745,-0.00604,-0.007577,0.549033,-1.05517,-0.34563,66.60809
139904,1399053,1684,-254,12024,-72,-182,-210,0.01056,-0.01701,0.99701,0.04427,0.01374,0.54122,-0.97742,-0.60681,0.99721,-1.08733,-0.40837,0.070617,0.103551,0.018495,0.018495,0.835719,-0.006001,-0.007604,0.549072,-1.05322,-0.35058,66.61348
139905,1399063,1630,-272,12028,-64,-180,-209,0.00725,-0.01811,0.99724,0.10534,0.02901,0.54885,-1.0406,-0.41631,0.99743,-1.08611,-0.40925,0.070535,0.103563,0.018699,0.018699,0.835693,-0.005987,-0.007605,0.549112,-1.05195,-0.35149,66.61897
139906,1399073,1602,-308,12020,-70,-156,-209,0.00553,-0.02032,0.99677,0.05954,0.21221,0.54885,-1.16799,-0.31775,0.99699,-1.08772,-0.40651,0.070676,0.103407,0.018275,0.018275,0.835666,-0.006013,-0.007592,0.549152,-1.05368,-0.3486,66.62443
139907,1399083,1668,-348,12022,-69,-151,-212,0.00958,-0.02278,0.99689,0.06718,0.25038,0.52595,-1.3088,-0.5504,0.99719,-1.09183,-0.40773,0.071063,0.103661,0.018472,0.018472,0.835641,-0.006039,-0.007624,0.54919,-1.05811,-0.35001,66.62967
139908,1399093,1632,-300,12038,-61,-163,-213,0.00737,-0.01983,0.99784,0.12824,0.15878,0.51832,-1.13857,-0.4231,0.99806,-1.09217,-0.40748,0.071149,0.10369,0.019188,0.019188,0.835616,-0.006042,-0.007624,0.549227,-1.05846,-0.34978,66.63484
139909,1399103,1670,-252,12084,-60,-175,-210,0.0097,-0.01689,1.00057,0.13588,0.06718,0.54122,-0.96692,-0.55547,1.00076,-1.08906,-0.41077,0.070916,0.103966,0.019766,0.019766,0.835591,-0.006003,-0.007634,0.549267,-1.0553,-0.35312,66.64022
139910,1399113,1678,-254,12054,-57,-164,-211,0.01019,-0.01701,0.99879,0.15878,0.15115,0.53359,-0.97568,-0.58461,0.99898,-1.08597,-0.41372,0.070706,0.104291,0.019651,0.019651,0.835566,-0.005965,-0.007641,0.549305,-1.05216,-0.35613,66.64552
139911,1399123,1672,-246,12040,-59,-158,-210,0.00982,-0.01652,0.99796,0.14351,0.19695,0.54122,-0.94832,-0.56397,0.99814,-1.08262,-0.41569,0.070458,0.104565,0.019174,0.019174,0.83554,-0.005929,-0.00764,0.549344,-1.04869,-0.35821,66.65089
139912,1399133,1570,-282,12070,-71,-161,-208,0.00357,-0.01873,0.99974,0.05191,0.17405,0.55649,-1.07315,-0.2043,0.99992,-1.08261,-0.41082,0.07044,0.10417,0.019807,0.019807,0.835514,-0.005952,-0.007604,0.549385,-1.04869,-0.35329,66.65642
139913,1399143,1578,-306,12106,-73,-174,-214,0.00406,-0.0202,1.00188,0.03664,0.07481,0.51069,-1.15502,-0.23192,1.00209,-1.08432,-0.40772,0.070569,0.103848,0.018968,0.018968,0.835489,-0.005981,-0.007589,0.549422,-1.05047,-0.35003,66.66152
139914,1399153,1688,-336,12010,-69,-179,-212,0.01081,-0.02204,0.99617,0.06718,0.03664,0.52595,-1.26743,-0.62137,0.99648,-1.08758,-0.41214,0.070875,0.104204,0.017623,0.017623,0.835464,-0.005984,-0.007642,0.54946,-1.05412,-0.35493,66.66681
139915,1399163,1720,-240,12000,-73,-184,-220,0.01277,-0.01615,0.99558,0.03664,-0.00153,0.46489,-0.92941,-0.73479,0.99579,-1.08525,-0.41862,0.070622,0.104717,0.016858,0.016858,0.835442,-0.005927,-0.007683,0.549494,-1.05133,-0.36232,66.67145
139916,1399173,1650,-332,12038,-75,-168,-212,0.00847,-0.02179,0.99784,0.02137,0.12061,0.52595,-1.25123,-0.48649,0.99811,-1.08891,-0.41977,0.070922,0.104841,0.019144,0.019144,0.835416,-0.005949,-0.00771,0.549532,-1.05513,-0.36349,66.6767
139917,1399183,1672,-254,12056,-69,-158,-211,0.00982,-0.01701,0.99891,0.06718,0.19695,0.53359,-0.97556,-0.56343,0.9991,-1.08672,-0.42168,0.070711,0.10511,0.019643,0.019643,0.835391,-0.005923,-0.007714,0.54957,-1.05291,-0.36542,66.68199
139918,1399193,1630,-308,12094,-63,-164,-214,0.00725,-0.02032,1.00116,0.11298,0.15115,0.51069,-1.16286,-0.41466,1.0014,-1.08778,-0.4211,0.070851,0.105098,0.019403,0.019403,0.835366,-0.005934,-0.007715,0.549607,-1.054,-0.3648,66.68709
139919,1399203,1620,-284,12008,-67,-167,-217,0.00663,-0.01885,0.99605,0.08244,0.12824,0.48779,-1.08417,-0.38151,0.99625,-1.0876,-0.42018,0.070846,0.105033,0.017367,0.017367,0.835343,-0.005937,-0.007707,0.549643,-1.0538,-0.36376,66.69195
139920,1399213,1646,-264,12032,-63,-175,-218,0.00823,-0.01762,0.99748,0.11298,0.06718,0.48015,-1.01218,-0.4726,0.99767,-1.08577,-0.42154,0.070712,0.105125,0.018776,0.018776,0.83532,-0.005916,-0.007708,0.549678,-1.05188,-0.36516,66.69673
139921,1399223,1696,-280,12064,-70,-179,-217,0.0113,-0.0186,0.99938,0.05954,0.03664,0.48779,-1.0665,-0.64756,0.99962,-1.0855,-0.42667,0.070676,0.105547,0.01974,0.01974,0.835297,-0.005889,-0.007745,0.549713,-1.05161,-0.37035,66.7016
139922,1399233,1668,-254,12032,-72,-183,-209,0.00958,-0.01701,0.99748,0.04427,0.00611,0.54885,-0.97695,-0.55014,0.99767,-1.08373,-0.42996,0.070483,0.105764,0.018746,0.018746,0.835271,-0.005858,-0.007761,0.549753,-1.04971,-0.37377,66.70708
139923,1399243,1638,-270,12020,-74,-193,-211,0.00774,-0.01799,0.99677,0.02901,-0.07023,0.53359,-1.03405,-0.44472,0.99696,-1.08324,-0.43196,0.070397,0.105787,0.018096,0.018096,0.835245,-0.005844,-0.007773,0.549791,-1.04915,-0.37578,66.71241
139924,1399253,1620,-244,12072,-66,-187,-211,0.00663,-0.0164,0.99986,0.09008,-0.02443,0.53359,-0.93949,-0.38008,1.00001,-1.0802,-0.43221,0.070129,0.105687,0.019742,0.019742,0.83522,-0.00582,-0.00776,0.54983,-1.04609,-0.37601,66.71774
139925,1399263,1614,-320,12050,-69,-177,-214,0.00627,-0.02106,0.99855,0.06718,0.05191,0.51069,-1.20812,-0.35942,0.99879,-1.08272,-0.43132,0.070364,0.105552,0.019439,0.019439,0.835195,-0.005844,-0.007766,0.549868,-1.04869,-0.37507,66.72286
139926,1399273,1614,-298,11996,-61,-170,-210,0.00627,-0.01971,0.99534,0.12824,0.10534,0.54122,-1.13437,-0.36059,0.99556,-1.083,-0.43016,0.070446,0.105441,0.016503,0.016503,0.835169,-0.005853,-0.007758,0.549907,-1.04912,-0.37363,66.72826
139927,1399283,1668,-276,12056,-60,-158,-207,0.00958,-0.01836,0.99891,0.13588,0.19695,0.56412,-1.05294,-0.54934,0.99912,-1.08177,-0.43159,0.070391,0.105664,0.019587,0.019587,0.835142,-0.005837,-0.007763,0.549948,-1.04787,-0.37507,66.73386
139928,1399293,1630,-230,12042,-61,-158,-211,0.00725,-0.01554,0.99807,0.12824,0.19695,0.53359,-0.89188,-0.41598,0.99822,-1.07757,-0.4304,0.070048,0.105638,0.019121,0.019121,0.835117,-0.005811,-0.007733,0.549987,-1.04352,-0.37382,66.73916
139929,1399303,1614,-302,12066,-73,-154,-208,0.00627,-0.01995,0.9995,0.03664,0.22748,0.55649,-1.14371,-0.35909,0.99972,-1.0792,-0.4278,0.070171,0.105507,0.019685,0.019685,0.835091,-0.005835,-0.007722,0.550027,-1.04519,-0.37115,66.74469
139930,1399313,1682,-284,12036,-70,-159,-214,0.01044,-0.01885,0.99772,0.05954,0.18931,0.51069,-1.08237,-0.59931,0.99795,-1.07937,-0.43022,0.070176,0.105816,0.018899,0.018899,0.835066,-0.005824,-0.007742,0.550064,-1.04537,-0.37371,66.74976
139931,1399323,1610,-276,12090,-72,-157,-215,0.00602,-0.01836,1.00093,0.04427,0.20458,0.50305,-1.05082,-0.34454,1.00111,-1.07907,-0.42759,0.070123,0.10566,0.019433,0.019433,0.835042,-0.005835,-0.007721,0.550101,-1.04507,-0.37099,66.75476
139932,1399333,1606,-318,12050,-70,-165,-215,0.00577,-0.02094,0.99855,0.05954,0.14351,0.50305,-1.20109,-0.33126,0.99879,-1.08153,-0.42535,0.070347,0.105484,0.019371,0.019371,0.835018,-0.005864,-0.007716,0.550137,-1.04762,-0.36867,66.7598
139933,1399343,1702,-232,12088,-65,-177,-221,0.01167,-0.01566,1.00081,0.09771,0.05191,0.45725,-0.89647,-0.66774,1.001,-1.07767,-0.43059,0.070007,0.105929,0.019444,0.019444,0.834997,-0.005809,-0.007737,0.55017,-1.04365,-0.37404,66.76434
139934,1399353,1674,-314,11980,-73,-188,-214,0.00995,-0.02069,0.99439,0.03664,-0.03206,0.51069,-1.19198,-0.57302,0.99466,-1.07975,-0.43413,0.070172,0.106134,0.015325,0.015325,0.834972,-0.005808,-0.007779,0.550207,-1.0462,-0.37814,66.76946
139935,1399363,1630,-282,12086,-67,-176,-210,0.00725,-0.01873,1.00069,0.08244,0.05954,0.54122,-1.07213,-0.41487,1.00089,-1.07948,-0.43421,0.070158,0.106097,0.019526,0.019526,0.834946,-0.005805,-0.007778,0.550247,-1.04593,-0.37818,66.77486
139936,1399373,1658,-250,12024,-78,-166,-205,0.00897,-0.01676,0.99701,-0.00153,0.13588,0.57939,-0.96332,-0.51514,0.99719,-1.07806,-0.43539,0.069956,0.106238,0.018242,0.018242,0.834918,-0.005787,-0.00778,0.550288,-1.04435,-0.37943,66.78062
139937,1399383,1680,-260,12046,-75,-155,-207,0.01032,-0.01738,0.99831,0.02137,0.21985,0.56412,-0.99726,-0.59193,0.99852,-1.07699,-0.43729,0.069808,0.106525,0.019248,0.019248,0.834892,-0.005769,-0.007789,0.550329,-1.04323,-0.38137,66.78621
139938,1399393,1632,-290,12102,-70,-159,-208,0.00737,-0.01922,1.00164,0.05954,0.18931,0.55649,-1.09917,-0.4215,1.00185,-1.07751,-0.43618,0.069848,0.106498,0.019009,0.019009,0.834865,-0.005779,-0.007783,0.55037,-1.04379,-0.38018,66.79176
139939,1399403,1654,-268,12068,-69,-172,-210,0.00872,-0.01787,0.99962,0.06718,0.09008,0.54122,-1.02407,-0.49972,0.99982,-1.07648,-0.43759,0.069748,0.106616,0.019632,0.019632,0.834839,-0.005764,-0.007789,0.550409,-1.04276,-0.38157,66.79715
139940,1399413,1624,-296,11992,-68,-179,-208,0.00688,-0.01959,0.9951,0.07481,0.03664,0.55649,-1.12758,-0.396,0.99532,-1.07726,-0.43761,0.069827,0.106551,0.01615,0.01615,0.834812,-0.005771,-0.007792,0.550449,-1.04371,-0.38138,66.80271
139941,1399423,1630,-274,12068,-71,-184,-212,0.00725,-0.01824,0.99962,0.05191,-0.00153,0.52595,-1.04516,-0.41532,0.99981,-1.0768,-0.43823,0.069767,0.106508,0.019656,0.019656,0.834787,-0.005765,-0.007795,0.550488,-1.04325,-0.38198,66.80797
139942,1399433,1604,-350,12084,-72,-192,-214,0.00565,-0.0229,1.00057,0.04427,-0.0626,0.51069,-1.31101,-0.32355,1.00085,-1.08162,-0.43765,0.070199,0.106293,0.019503,0.019503,0.834762,-0.005804,-0.007814,0.550525,-1.04819,-0.38135,66.81313
139943,1399443,1660,-280,12022,-74,-199,-212,0.00909,-0.0186,0.99689,0.02901,-0.11603,0.52595,-1.06917,-0.52224,0.9971,-1.0818,-0.44137,0.070177,0.106434,0.018128,0.018128,0.834737,-0.005786,-0.007843,0.550563,-1.04835,-0.3852,66.81841
139944,1399453,1692,-270,11996,-71,-194,-206,0.01105,-0.01799,0.99534,0.05191,-0.07786,0.57176,-1.03553,-0.63607,0.99557,-1.08122,-0.44638,0.070104,0.106735,0.016457,0.016457,0.834709,-0.005753,-0.007881,0.550604,-1.04762,-0.3908,66.82414
139945,1399463,1636,-322,12080,-74,-187,-206,0.00762,-0.02118,1.00033,0.02901,-0.02443,0.57176,-1.21299,-0.43608,1.00059,-1.08421,-0.44747,0.070348,0.106714,0.019603,0.019603,0.834682,-0.00577,-0.007903,0.550646,-1.05068,-0.39184,66.82987
139946,1399473,1624,-280,12000,-71,-179,-200,0.00688,-0.0186,0.99558,0.05191,0.03664,0.61756,-1.07057,-0.39582,0.99578,-1.08416,-0.44729,0.070326,0.106631,0.016724,0.016724,0.834652,-0.005771,-0.0079,0.550691,-1.05059,-0.39144,66.83604
139947,1399483,1618,-348,12038,-61,-169,-204,0.00651,-0.02278,0.99784,0.12824,0.11298,0.58702,-1.30756,-0.37375,0.99812,-1.08784,-0.44583,0.07073,0.106498,0.019022,0.019022,0.834623,-0.005807,-0.007908,0.550734,-1.05447,-0.38985,66.84193
139948,1399493,1602,-312,12040,-61,-171,-206,0.00553,-0.02057,0.99796,0.12824,0.09771,0.57176,-1.18068,-0.31737,0.99818,-1.08904,-0.44347,0.070899,0.106266,0.019055,0.019055,0.834596,-0.005828,-0.007896,0.550775,-1.05574,-0.38733,66.84766
139949,1399503,1602,-280,12030,-52,-167,-208,0.00553,-0.0186,0.99736,0.19695,0.12824,0.55649,-1.06866,-0.31757,0.99755,-1.08743,-0.44092,0.070865,0.106045,0.018569,0.018569,0.834569,-0.005828,-0.007868,0.550816,-1.05407,-0.38455,66.8532
139950,1399513,1640,-266,12106,-54,-161,-206,0.00786,-0.01775,1.00188,0.18168,0.17405,0.57176,-1.01475,-0.44948,1.00207,-1.08497,-0.44041,0.070737,0.106062,0.01887,0.01887,0.834542,-0.005812,-0.007852,0.550858,-1.05151,-0.384,66.85889
139951,1399523,1620,-326,12068,-67,-163,-210,0.00663,-0.02143,0.99962,0.08244,0.15878,0.54122,-1.22792,-0.38013,0.99987,-1.08766,-0.43871,0.071003,0.10595,0.019649,0.019649,0.834516,-0.00584,-0.007852,0.550897,-1.05425,-0.38224,66.86429
139952,1399533,1628,-300,12046,-69,-158,-199,0.00712,-0.01983,0.99831,0.06718,0.19695,0.62519,-1.13803,-0.40881,0.99853,-1.08867,-0.43724,0.071095,0.105897,0.019226,0.019226,0.834486,-0.005855,-0.007846,0.550942,-1.05529,-0.38068,66.87051
139953,1399543,1654,-278,12042,-71,-161,-204,0.00872,-0.01848,0.99807,0.05191,0.17405,0.58702,-1.06086,-0.50049,0.99828,-1.08833,-0.43778,0.071045,0.106013,0.019066,0.019066,0.834458,-0.005849,-0.007849,0.550985,-1.05492,-0.38122,66.87635
139954,1399553,1646,-270,12018,-73,-166,-200,0.00823,-0.01799,0.99665,0.03664,0.13588,0.61756,-1.03417,-0.47299,0.99685,-1.0877,-0.43811,0.070952,0.106073,0.017863,0.017863,0.834428,-0.005841,-0.007848,0.55103,-1.05418,-0.38157,66.8825
139955,1399563,1582,-262,12046,-71,-170,-203,0.0043,-0.0175,0.99831,0.05191,0.10534,0.59466,-1.0043,-0.24685,0.99848,-1.08629,-0.43445,0.0708,0.105725,0.019182,0.019182,0.8344,-0.005849,-0.007813,0.551073,-1.05271,-0.37772,66.88841
139956,1399573,1636,-288,12126,-64,-163,-204,0.00762,-0.0191,1.00307,0.10534,0.15878,0.58702,-1.09061,-0.43492,1.00328,-1.08602,-0.43394,0.070808,0.105727,0.01774,0.01774,0.834372,-0.005849,-0.007808,0.551116,-1.05244,-0.37716,66.89426
139957,1399583,1640,-278,12090,-65,-171,-208,0.00786,-0.01848,1.00093,0.09771,0.09771,0.55649,-1.05784,-0.4499,1.00113,-1.08521,-0.43433,0.070757,0.105756,0.019381,0.019381,0.834345,-0.005841,-0.007807,0.551156,-1.05161,-0.37753,66.8998
139958,1399593,1670,-262,12048,-65,-174,-210,0.0097,-0.0175,0.99843,0.09771,0.07481,0.54122,-1.00418,-0.55665,0.99863,-1.08339,-0.43699,0.07061,0.105979,0.019253,0.019253,0.834319,-0.005814,-0.007818,0.551195,-1.04972,-0.38026,66.9052
139959,1399603,1632,-290,11986,-64,-179,-207,0.00737,-0.01922,0.99475,0.10534,0.03664,0.56412,-1.10679,-0.42442,0.99496,-1.08341,-0.43747,0.070645,0.105959,0.015686,0.015686,0.834292,-0.005812,-0.007822,0.551236,-1.04982,-0.38065,66.91084
139960,1399613,1666,-240,12078,-70,-181,-210,0.00946,-0.01615,1.00021,0.05954,0.02137,0.54122,-0.92511,-0.54161,1.00039,-1.08042,-0.44034,0.07035,0.106151,0.019619,0.019619,0.834267,-0.005776,-0.007829,0.551276,-1.04676,-0.38356,66.91624
139961,1399623,1606,-278,12062,-73,-175,-206,0.00577,-0.01848,0.99926,0.03664,0.06718,0.57176,-1.0596,-0.33104,0.99945,-1.08034,-0.43859,0.070311,0.105948,0.019569,0.019569,0.834239,-0.005783,-0.007815,0.551317,-1.04669,-0.38173,66.92194
139962,1399633,1602,-308,12056,-71,-163,-211,0.00553,-0.02032,0.99891,0.05191,0.15878,0.53359,-1.16549,-0.31707,0.99913,-1.08218,-0.4357,0.070468,0.105725,0.019462,0.019462,0.834213,-0.005811,-0.007803,0.551356,-1.04858,-0.37875,66.92727
139963,1399643,1616,-296,12050,-59,-162,-207,0.00639,-0.01959,0.99855,0.14351,0.16641,0.56412,-1.12368,-0.36647,0.99876,-1.08226,-0.43377,0.070545,0.105599,0.019299,0.019299,0.834186,-0.005821,-0.007789,0.551397,-1.04868,-0.37674,66.93288
139964,1399653,1610,-308,11990,-65,-166,-205,0.00602,-0.02032,0.99498,0.09771,0.13588,0.57939,-1.17008,-0.34658,0.99521,-1.0834,-0.43208,0.070679,0.105468,0.015981,0.015981,0.834158,-0.005841,-0.007781,0.551439,-1.05012,-0.37469,66.93867
139965,1399663,1656,-294,12010,-73,-165,-205,0.00884,-0.01946,0.99617,0.03664,0.14351,0.57939,-1.11931,-0.50849,0.9964,-1.08436,-0.43304,0.070737,0.105594,0.017415,0.017415,0.83413,-0.005843,-0.007795,0.551481,-1.05116,-0.37579,66.94445
139966,1399673,1650,-306,11970,-71,-165,-210,0.00847,-0.0202,0.9938,0.05191,0.14351,0.54122,-1.16441,-0.48848,0.99404,-1.08571,-0.43347,0.070847,0.105671,0.014569,0.014569,0.834104,-0.005852,-0.007808,0.551521,-1.05286,-0.37643,66.94984
139967,1399683,1626,-290,12066,-67,-162,-210,0.007,-0.01922,0.9995,0.08244,0.16641,0.54122,-1.10153,-0.4013,0.99971,-1.08591,-0.43224,0.070877,0.105612,0.019706,0.019706,0.834078,-0.005859,-0.0078,0.55156,-1.05304,-0.37516,66.95523
139968,1399693,1688,-284,12060,-64,-174,-210,0.01081,-0.01885,0.99914,0.10534,0.07481,0.54122,-1.08082,-0.61956,0.99938,-1.08547,-0.43622,0.070868,0.10596,0.019624,0.019624,0.834052,-0.005836,-0.007827,0.551599,-1.05258,-0.3792,66.96064
139969,1399703,1656,-262,12040,-62,-168,-210,0.00884,-0.0175,0.99796,0.12061,0.12061,0.54122,-1.00466,-0.5076,0.99815,-1.08344,-0.43744,0.070724,0.106089,0.019036,0.019036,0.834027,-0.005814,-0.007826,0.551638,-1.05046,-0.38046,66.96603
139970,1399713,1686,-320,12010,-69,-163,-213,0.01068,-0.02106,0.99617,0.06718,0.15878,0.51832,-1.211,-0.61433,0.99645,-1.08571,-0.44001,0.070935,0.106384,0.017506,0.017506,0.834002,-0.005818,-0.00786,0.551675,-1.05299,-0.38339,66.97118
139971,1399723,1636,-292,12096,-71,-173,-212,0.00762,-0.01934,1.00128,0.05191,0.08244,0.52595,-1.10658,-0.43569,1.0015,-1.0863,-0.44017,0.070973,0.106375,0.019259,0.019259,0.833976,-0.005821,-0.007864,0.551713,-1.05357,-0.38351,66.97644
139972,1399733,1634,-262,12072,-63,-168,-207,0.00749,-0.0175,0.99986,0.11298,0.12061,0.56412,-1.00274,-0.42929,1.00004,-1.08424,-0.43981,0.070818,0.106355,0.019668,0.019668,0.833949,-0.005807,-0.007851,0.551754,-1.05147,-0.38312,66.98206
139973,1399743,1612,-288,12058,-65,-164,-209,0.00614,-0.0191,0.99903,0.09771,0.15115,0.54885,-1.09502,-0.35223,0.99923,-1.08419,-0.43766,0.070838,0.106194,0.019531,0.019531,0.833923,-0.005817,-0.007835,0.551794,-1.0514,-0.38089,66.98753
139974,1399753,1620,-256,12078,-73,-170,-208,0.00663,-0.01713,1.00021,0.03664,0.10534,0.55649,-0.98131,-0.37994,1.00038,-1.08251,-0.43654,0.070647,0.106087,0.019598,0.019598,0.833897,-0.00581,-0.007818,0.551835,-1.04966,-0.37972,66.99306
139975,1399763,1628,-310,12006,-71,-176,-208,0.00712,-0.02044,0.99594,0.05191,0.05954,0.55649,-1.17602,-0.40978,0.99617,-1.0843,-0.43654,0.070798,0.106042,0.017142,0.017142,0.83387,-0.005825,-0.007828,0.551875,-1.05167,-0.37961,66.99863
139976,1399773,1642,-266,12044,-69,-170,-206,0.00798,-0.01775,0.99819,0.06718,0.10534,0.57176,-1.0185,-0.45818,0.99838,-1.08307,-0.43696,0.070679,0.106082,0.019142,0.019142,0.833842,-0.005813,-0.007825,0.551917,-1.05038,-0.38002,67.00432
139977,1399783,1618,-308,12066,-66,-163,-213,0.00651,-0.02032,0.9995,0.09008,0.15878,0.51832,-1.16479,-0.37315,0.99973,-1.08449,-0.43519,0.070831,0.105964,0.019607,0.019607,0.833817,-0.005832,-0.007818,0.551955,-1.0518,-0.3782,67.00949
139978,1399793,1652,-292,12044,-59,-164,-209,0.0086,-0.01934,0.99819,0.14351,0.15115,0.54885,-1.11001,-0.49338,0.99842,-1.08426,-0.43586,0.070879,0.10607,0.019131,0.019131,0.833791,-0.005826,-0.007823,0.551994,-1.05156,-0.37889,67.01495
139979,1399803,1622,-302,12082,-70,-162,-210,0.00676,-0.01995,1.00045,0.05954,0.16641,0.54122,-1.14262,-0.38685,1.00067,-1.08551,-0.43431,0.070986,0.105981,0.019502,0.019502,0.833765,-0.005843,-0.007817,0.552033,-1.05282,-0.37728,67.02035
139980,1399813,1638,-284,12028,-66,-163,-211,0.00774,-0.01885,0.99724,0.09008,0.15878,0.53359,-1.08288,-0.44451,0.99745,-1.08527,-0.43398,0.070982,0.106,0.018399,0.018399,0.833739,-0.005842,-0.007814,0.552072,-1.05255,-0.37693,67.02565
139981,1399823,1658,-262,12068,-71,-171,-203,0.00897,-0.0175,0.99962,0.05191,0.09771,0.59466,-1.00298,-0.51379,0.99981,-1.08385,-0.43563,0.070829,0.106147,0.019568,0.019568,0.833711,-0.005823,-0.007819,0.552115,-1.05108,-0.37858,67.03158
139982,1399833,1606,-334,11962,-66,-177,-207,0.00577,-0.02192,0.99332,0.09008,0.05191,0.56412,-1.26399,-0.333,0.99358,-1.08617,-0.43473,0.071067,0.106011,0.013927,0.013927,0.833683,-0.005853,-0.007824,0.552156,-1.05431,-0.37709,67.03723
139983,1399843,1644,-246,12006,-69,-173,-209,0.00811,-0.01652,0.99594,0.06718,0.08244,0.54885,-0.95025,-0.46629,0.99611,-1.08388,-0.4355,0.070847,0.106062,0.017102,0.017102,0.833657,-0.005829,-0.007817,0.552196,-1.05162,-0.37792,67.0427
