sample_index,timestamp_ms,accel_x_raw,accel_y_raw,accel_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_acc_deg,pitch_acc_deg,accel_magnitude_g,roll_kf_deg,pitch_kf_deg,roll_bias_dps,pitch_bias_dps,roll_k_angle,pitch_k_angle,qw,qx,qy,qz,mahony_roll_deg,mahony_pitch_deg,mahony_yaw_deg
163147,1631483,1664,-298,12032,-74,-173,-274,0.00933,-0.01971,0.99748,0.02901,0.08244,0.05267,-1.13193,-0.53601,0.99772,-1.19362,-0.26924,0.081136,-0.471126,0.018495,0.018495,0.43171,-0.000349,-0.010882,0.901947,-1.14207,-0.50221,128.84956
163148,1631493,1648,-304,12002,-81,-189,-278,0.00835,-0.02008,0.9957,-0.02443,-0.03969,0.02214,-1.15513,-0.48049,0.99594,-1.19401,-0.26853,0.081073,-0.470784,0.016732,0.016732,0.431708,-0.000352,-0.010885,0.901948,-1.14257,-0.50218,128.84978
163149,1631503,1646,-292,12036,-79,-186,-278,0.00823,-0.01934,0.99772,-0.00916,-0.01679,0.02214,-1.11054,-0.47248,0.99794,-1.19333,-0.26789,0.080924,-0.470415,0.018701,0.018701,0.431706,-0.000353,-0.010879,0.901949,-1.14203,-0.50175,128.85001
163150,1631513,1654,-274,12064,-79,-188,-279,0.00872,-0.01824,0.99938,-0.00916,-0.03206,0.0145,-1.04541,-0.49984,0.99959,-1.19134,-0.2681,0.080649,-0.469979,0.019446,0.019446,0.431705,-0.000344,-0.010866,0.901949,-1.14019,-0.50203,128.85014
163151,1631523,1694,-326,12068,-78,-180,-279,0.01117,-0.02143,0.99962,-0.00153,0.02901,0.0145,-1.22792,-0.64033,0.99991,-1.19286,-0.27045,0.080715,-0.469283,0.019462,0.019462,0.431704,-0.000331,-0.010889,0.90195,-1.14196,-0.5045,128.8503
163152,1631533,1672,-362,12058,-78,-167,-280,0.00982,-0.02363,0.99903,-0.00153,0.12824,0.00687,-1.35523,-0.56329,0.99935,-1.19681,-0.27026,0.081012,-0.468734,0.019369,0.019369,0.431703,-0.000348,-0.010923,0.90195,-1.14624,-0.50439,128.85037
163153,1631543,1658,-308,12144,-86,-161,-282,0.00897,-0.02032,1.00414,-0.0626,0.17405,-0.0084,-1.15942,-0.51145,1.00438,-1.19761,-0.26789,0.080952,-0.46835,0.016357,0.016357,0.431704,-0.000364,-0.010924,0.901949,-1.14712,-0.50279,128.85027
163154,1631553,1640,-284,12036,-90,-133,-282,0.00786,-0.01885,0.99772,-0.09313,0.38779,-0.0084,-1.08237,-0.45134,0.99793,-1.19717,-0.26291,0.080744,-0.46801,0.018693,0.018693,0.431705,-0.000401,-0.010902,0.901949,-1.14676,-0.49789,128.85008
163155,1631563,1478,-322,12108,-96,-106,-222,-0.00208,-0.02118,1.002,-0.13893,0.59389,0.44962,-1.21098,0.11893,1.00222,-1.19958,-0.2454,0.080765,-0.468664,0.01858,0.01858,0.431669,-0.000555,-0.010855,0.901966,-1.14947,-0.47959,128.85448
163156,1631573,1642,-288,12028,-93,-51,-20,0.00798,-0.0191,0.99724,-0.11603,1.01374,1.9916,-1.09697,-0.4586,0.99746,-1.19963,-0.23475,0.080583,-0.468268,0.01832,0.01832,0.431514,-0.00064,-0.010816,0.902041,-1.14975,-0.46864,128.87418
163157,1631583,1648,-302,12062,-94,-59,-106,0.00835,-0.01995,0.99926,-0.12366,0.95267,1.33511,-1.14398,-0.47877,0.9995,-1.20055,-0.22556,0.080477,-0.467792,0.019439,0.019439,0.431409,-0.000719,-0.010789,0.902091,-1.15098,-0.45905,128.88734
163158,1631593,1654,-280,12096,-91,-46,-184,0.00872,-0.0186,1.00128,-0.10076,1.05191,0.73969,-1.06448,-0.49889,1.00149,-1.19974,-0.21586,0.080228,-0.467271,0.019055,0.019055,0.431352,-0.000794,-0.010747,0.902119,-1.15032,-0.44918,128.8945
163159,1631603,1662,-290,12068,-101,-41,-216,0.00921,-0.01922,0.99962,-0.1771,1.09008,0.49542,-1.1014,-0.52784,0.99985,-1.20035,-0.20666,0.080042,-0.466666,0.01946,0.01946,0.431315,-0.000871,-0.010718,0.902138,-1.15115,-0.43975,128.89923
163160,1631613,1648,-330,12090,-110,-63,-232,0.00835,-0.02167,1.00093,-0.2458,0.92214,0.37328,-1.24035,-0.47796,1.0012,-1.20431,-0.19825,0.080108,-0.466148,0.019181,0.019181,0.431286,-0.000953,-0.01072,0.902151,-1.15541,-0.43122,128.90279
163161,1631623,1612,-282,12006,-109,-70,-239,0.00614,-0.01873,0.99594,-0.23817,0.8687,0.31985,-1.07725,-0.35332,0.99613,-1.20528,-0.18775,0.079899,-0.465877,0.016952,0.016952,0.431262,-0.001037,-0.010688,0.902163,-1.15628,-0.42094,128.90579
163162,1631633,1618,-312,11976,-108,-91,-254,0.00651,-0.02057,0.99415,-0.23053,0.7084,0.20534,-1.18519,-0.37516,0.99439,-1.20804,-0.17897,0.079866,-0.465596,0.014878,0.014878,0.431246,-0.001111,-0.01068,0.902171,-1.15916,-0.41292,128.90771
163163,1631643,1604,-298,12014,-111,-97,-272,0.00565,-0.01971,0.99641,-0.25344,0.6626,0.06794,-1.13315,-0.32492,0.99662,-1.21,-0.17045,0.079736,-0.465334,0.017579,0.017579,0.431241,-0.001185,-0.010665,0.902173,-1.16118,-0.40455,128.90823
163164,1631653,1622,-288,12090,-115,-100,-292,0.00676,-0.0191,1.00093,-0.28397,0.63969,-0.08473,-1.09294,-0.38668,1.00113,-1.21131,-0.1638,0.079515,-0.464918,0.019323,0.019323,0.431248,-0.001243,-0.010651,0.902169,-1.16265,-0.39781,128.90726
163165,1631663,1634,-314,12060,-112,-103,-289,0.00749,-0.02069,0.99914,-0.26107,0.61679,-0.06183,-1.18631,-0.42957,0.99939,-1.21416,-0.15837,0.079462,-0.464407,0.019479,0.019479,0.431254,-0.001298,-0.010654,0.902167,-1.16573,-0.39229,128.90651
163166,1631673,1636,-298,12096,-117,-101,-290,0.00762,-0.01971,1.00128,-0.29924,0.63206,-0.06947,-1.12764,-0.43568,1.00151,-1.21622,-0.15291,0.079299,-0.463885,0.019109,0.019109,0.43126,-0.00135,-0.010651,0.902164,-1.16795,-0.38685,128.9057
163167,1631683,1614,-316,12100,-117,-131,-283,0.00627,-0.02081,1.00152,-0.29924,0.40305,-0.01603,-1.19051,-0.35836,1.00176,-1.21945,-0.1483,0.079246,-0.4635,0.018951,0.018951,0.431262,-0.001399,-0.010661,0.902163,-1.17139,-0.38226,128.90546
163168,1631693,1646,-254,12008,-110,-161,-286,0.00823,-0.01701,0.99605,-0.2458,0.17405,-0.03893,-0.97835,-0.47328,0.99623,-1.21851,-0.1476,0.078849,-0.462962,0.017135,0.017135,0.431265,-0.001393,-0.010651,0.902161,-1.17004,-0.38232,128.905
163169,1631703,1674,-300,12066,-111,-186,-297,0.00995,-0.01983,0.9995,-0.25344,-0.01679,-0.1229,-1.13668,-0.5701,0.99975,-1.22017,-0.15148,0.078691,-0.462171,0.019535,0.019535,0.431275,-0.001369,-0.01068,0.902156,-1.1719,-0.38627,128.90378
163170,1631713,1616,-324,12020,-100,-205,-310,0.00639,-0.0213,0.99677,-0.16947,-0.16183,-0.22214,-1.22438,-0.36711,0.99702,-1.22268,-0.1524,0.078694,-0.461798,0.01796,0.01796,0.431292,-0.00137,-0.010707,0.902148,-1.17462,-0.38755,128.9016
163171,1631723,1610,-304,12084,-96,-211,-317,0.00602,-0.02008,1.00057,-0.13893,-0.20763,-0.27557,-1.14951,-0.34465,1.00079,-1.22339,-0.15365,0.078555,-0.46144,0.019423,0.019423,0.431314,-0.001363,-0.010718,0.902137,-1.17549,-0.38883,128.89888
163172,1631733,1630,-310,12026,-101,-206,-311,0.00725,-0.02044,0.99712,-0.1771,-0.16947,-0.22977,-1.17462,-0.41634,0.99736,-1.22501,-0.15558,0.078466,-0.460979,0.018277,0.018277,0.431332,-0.001352,-0.01074,0.902129,-1.17723,-0.39112,128.89662
163173,1631743,1592,-282,12002,-92,-201,-314,0.00492,-0.01873,0.9957,-0.1084,-0.1313,-0.25267,-1.0775,-0.2828,0.99589,-1.22438,-0.15447,0.078229,-0.460772,0.016753,0.016753,0.431351,-0.001355,-0.01073,0.902119,-1.17634,-0.39035,128.89412
163174,1631753,1602,-304,12008,-90,-186,-309,0.00553,-0.02008,0.99605,-0.09313,-0.01679,-0.2145,-1.15472,-0.31798,0.99627,-1.22486,-0.15292,0.078112,-0.460498,0.017221,0.017221,0.431368,-0.001366,-0.01073,0.902111,-1.17683,-0.38913,128.89197
163175,1631763,1672,-300,12014,-96,-185,-308,0.00982,-0.01983,0.99641,-0.13893,-0.00916,-0.20687,-1.1402,-0.56481,0.99666,-1.2255,-0.15576,0.077967,-0.459801,0.017659,0.017659,0.431385,-0.001341,-0.010748,0.902103,-1.17748,-0.39274,128.88989
163176,1631773,1650,-362,12042,-92,-175,-310,0.00847,-0.02363,0.99807,-0.1084,0.06718,-0.22214,-1.35652,-0.48635,0.99839,-1.22983,-0.15692,0.078201,-0.459192,0.019126,0.019126,0.431402,-0.001349,-0.01079,0.902094,-1.18212,-0.39398,128.8877
163177,1631783,1588,-284,12030,-93,-167,-317,0.00467,-0.01885,0.99736,-0.11603,0.12824,-0.27557,-1.08275,-0.26823,0.99755,-1.22902,-0.15321,0.07794,-0.458986,0.018511,0.018511,0.431424,-0.001375,-0.010769,0.902084,-1.18128,-0.39026,128.88487
163178,1631793,1624,-282,12082,-96,-155,-316,0.00688,-0.01873,1.00045,-0.13893,0.21985,-0.26794,-1.07239,-0.39389,1.00065,-1.22809,-0.15125,0.077646,-0.458528,0.01952,0.01952,0.431445,-0.001388,-0.010755,0.902074,-1.18048,-0.38819,128.88216
163179,1631803,1638,-310,11996,-98,-125,-319,0.00774,-0.02044,0.99534,-0.1542,0.44885,-0.29084,-1.17672,-0.44534,0.99558,-1.22952,-0.14716,0.077562,-0.458056,0.016436,0.016436,0.431469,-0.00142,-0.010754,0.902063,-1.18192,-0.38488,128.87914
163180,1631813,1548,-256,12092,-98,-101,-324,0.00222,-0.01713,1.00105,-0.1542,0.63206,-0.32901,-0.9805,-0.12678,1.00119,-1.22698,-0.13608,0.077101,-0.458073,0.019352,0.019352,0.431495,-0.001501,-0.010691,0.902051,-1.17942,-0.37348,128.87572
163181,1631823,1604,-260,12120,-108,-29,-282,0.00565,-0.01738,1.00271,-0.23053,1.18168,-0.0084,-0.99289,-0.3229,1.00288,-1.22575,-0.12337,0.076693,-0.457724,0.018137,0.018137,0.431497,-0.001597,-0.010632,0.90205,-1.17802,-0.36066,128.87535
163182,1631833,1648,-282,12070,-124,39,-235,0.00835,-0.01873,0.99974,-0.35267,1.70076,0.35038,-1.07315,-0.47856,0.99995,-1.22697,-0.10917,0.076401,-0.457023,0.019615,0.019615,0.431471,-0.001718,-0.010588,0.902063,-1.17947,-0.34594,128.87849
163183,1631843,1628,-306,11992,-134,38,-223,0.00712,-0.0202,0.9951,-0.42901,1.69313,0.44198,-1.16288,-0.41013,0.99533,-1.2309,-0.09288,0.076296,-0.456529,0.016148,0.016148,0.431438,-0.001856,-0.01056,0.902079,-1.18346,-0.33018,128.88257
163184,1631853,1620,-322,12008,-142,79,-215,0.00663,-0.02118,0.99605,-0.49008,2.00611,0.50305,-1.2182,-0.38149,0.9963,-1.23625,-0.07368,0.076265,-0.456015,0.017319,0.017319,0.4314,-0.002028,-0.010532,0.902097,-1.18907,-0.31103,128.88719
163185,1631863,1620,-346,12070,-156,64,-244,0.00663,-0.02265,0.99974,-0.59695,1.8916,0.28168,-1.29804,-0.38008,1.00002,-1.24407,-0.05669,0.076368,-0.4554,0.019664,0.019664,0.43138,-0.002197,-0.01053,0.902106,-1.19724,-0.29344,128.88962
163186,1631873,1632,-290,12012,-137,-65,-266,0.00737,-0.01922,0.99629,-0.45191,0.90687,0.11374,-1.10507,-0.42376,0.9965,-1.24682,-0.04974,0.076128,-0.454767,0.017541,0.017541,0.431372,-0.002258,-0.010527,0.90211,-1.19994,-0.28693,128.89056
163187,1631883,1602,-298,12110,-115,-126,-285,0.00553,-0.01971,1.00212,-0.28397,0.44122,-0.0313,-1.1267,-0.31606,1.00232,-1.24811,-0.04592,0.075909,-0.454279,0.018671,0.018671,0.431375,-0.002294,-0.010523,0.902109,-1.20132,-0.2831,128.89014
163188,1631893,1630,-272,12066,-103,-158,-292,0.00725,-0.01811,0.9995,-0.19237,0.19695,-0.08473,-1.03825,-0.41537,0.99969,-1.24662,-0.04679,0.075513,-0.453579,0.019639,0.019639,0.431382,-0.002283,-0.010515,0.902105,-1.19998,-0.28379,128.88924
163189,1631903,1580,-232,12048,-104,-156,-299,0.00418,-0.01566,0.99843,-0.2,0.21221,-0.13817,-0.8986,-0.23979,0.99856,-1.24262,-0.04398,0.074873,-0.453215,0.019245,0.019245,0.431393,-0.002291,-0.010473,0.9021,-1.19596,-0.28082,128.88777
163190,1631913,1614,-326,12072,-104,-145,-298,0.00627,-0.02143,0.99986,-0.2,0.29618,-0.13053,-1.22762,-0.35895,1.00011,-1.24502,-0.04281,0.07484,-0.452615,0.019619,0.019619,0.431404,-0.002312,-0.010488,0.902095,-1.19858,-0.27945,128.88643
163191,1631923,1584,-254,11998,-105,-131,-288,0.00442,-0.01701,0.99546,-0.20763,0.40305,-0.0542,-0.97894,-0.25462,0.99562,-1.24341,-0.03789,0.07442,-0.452271,0.016492,0.016492,0.431409,-0.002339,-0.010453,0.902093,-1.19635,-0.27495,128.88579
163192,1631933,1590,-302,12034,-98,-137,-292,0.00479,-0.01995,0.9976,-0.1542,0.35725,-0.08473,-1.14588,-0.2752,0.99781,-1.24383,-0.03439,0.074242,-0.451834,0.018758,0.018758,0.431416,-0.002369,-0.010444,0.90209,-1.19688,-0.2714,128.88486
163193,1631943,1578,-330,11960,-110,-122,-300,0.00406,-0.02167,0.9932,-0.2458,0.47176,-0.1458,-1.24999,-0.23394,0.99345,-1.24707,-0.02804,0.074246,-0.451561,0.013818,0.013818,0.431427,-0.002425,-0.010451,0.902084,-1.20035,-0.26599,128.8833
163194,1631953,1630,-284,12062,-106,-139,-311,0.00725,-0.01885,0.99926,-0.21527,0.34198,-0.22977,-1.08069,-0.41547,0.99947,-1.24663,-0.02789,0.07393,-0.450823,0.019671,0.019671,0.431446,-0.002427,-0.010448,0.902075,-1.2001,-0.26561,128.88092
163195,1631963,1630,-340,12052,-92,-169,-320,0.00725,-0.02229,0.99867,-0.1084,0.11298,-0.29847,-1.27833,-0.41568,0.99894,-1.24904,-0.02991,0.073986,-0.450096,0.019489,0.019489,0.43147,-0.002422,-0.010476,0.902063,-1.20273,-0.26754,128.8779
163196,1631973,1622,-304,11994,-93,-195,-324,0.00676,-0.02008,0.99522,-0.11603,-0.0855,-0.32901,-1.15568,-0.38889,0.99545,-1.24938,-0.0322,0.073838,-0.449534,0.016359,0.016359,0.431496,-0.002398,-0.01049,0.902051,-1.20295,-0.27084,128.87465
163197,1631983,1610,-314,12070,-91,-215,-339,0.00602,-0.02069,0.99974,-0.10076,-0.23817,-0.44351,-1.1856,-0.34493,0.99997,-1.24983,-0.0363,0.073715,-0.448945,0.019723,0.019723,0.431531,-0.002369,-0.01051,0.902034,-1.20359,-0.2748,128.87025
163198,1631993,1674,-326,12074,-90,-243,-348,0.00995,-0.02143,0.99998,-0.09313,-0.45191,-0.51221,-1.22748,-0.56981,1.00026,-1.25103,-0.04683,0.073671,-0.447949,0.019686,0.019686,0.431571,-0.002292,-0.01056,0.902014,-1.20498,-0.28533,128.86523
163199,1632003,1588,-256,11996,-100,-247,-348,0.00467,-0.01713,0.99534,-0.16947,-0.48244,-0.51221,-0.98611,-0.26878,0.9955,-1.24907,-0.05081,0.073254,-0.447604,0.016416,0.016416,0.431611,-0.002246,-0.010557,0.901995,-1.20236,-0.28993,128.86018
163200,1632013,1584,-308,12102,-95,-308,-355,0.00442,-0.02032,1.00164,-0.1313,-0.94809,-0.56565,-1.16231,-0.25304,1.00186,-1.24942,-0.05958,0.073094,-0.447248,0.019071,0.019071,0.431655,-0.002179,-0.010594,0.901974,-1.20284,-0.29879,128.85474
163201,1632023,1628,-280,11990,-102,-365,-358,0.00712,-0.0186,0.99498,-0.18473,-1.38321,-0.58855,-1.07121,-0.41019,0.99518,-1.2491,-0.07442,0.072819,-0.446728,0.016054,0.016054,0.4317,-0.00205,-0.010648,0.901952,-1.20209,-0.31492,128.84912
163202,1632033,1576,-256,12072,-109,-316,-359,0.00393,-0.01713,0.99986,-0.23817,-1.00916,-0.59618,-0.98166,-0.22537,1.00001,-1.24687,-0.08291,0.072312,-0.446456,0.01975,0.01975,0.431746,-0.001976,-0.010664,0.90193,-1.20003,-0.32335,128.84335
163203,1632043,1638,-298,12008,-103,-313,-345,0.00774,-0.01971,0.99605,-0.19237,-0.98626,-0.48931,-1.13355,-0.44503,0.99628,-1.2475,-0.0945,0.072121,-0.445869,0.017367,0.017367,0.431784,-0.001882,-0.010715,0.901912,-1.20061,-0.33571,128.83865
163204,1632053,1600,-278,12018,-98,-319,-335,0.00541,-0.01848,0.99665,-0.1542,-1.03206,-0.41298,-1.06238,-0.31075,0.99683,-1.24639,-0.10415,0.071802,-0.44551,0.017979,0.017979,0.431815,-0.001799,-0.010743,0.901896,-1.1994,-0.34562,128.83472
163205,1632063,1584,-360,12000,-91,-294,-333,0.00442,-0.02351,0.99558,-0.10076,-0.84122,-0.39771,-1.35286,-0.25456,0.99587,-1.24989,-0.11058,0.07197,-0.445275,0.01692,0.01692,0.431846,-0.001762,-0.010799,0.901881,-1.2034,-0.35232,128.83095
163206,1632073,1586,-326,12006,-88,-266,-324,0.00455,-0.02143,0.99594,-0.07786,-0.62748,-0.32901,-1.23246,-0.26154,0.99618,-1.25106,-0.11499,0.071939,-0.445031,0.017303,0.017303,0.431871,-0.001731,-0.010827,0.901869,-1.20473,-0.35688,128.82779
163207,1632083,1610,-324,12102,-89,-245,-329,0.00602,-0.0213,1.00164,-0.0855,-0.46718,-0.36718,-1.21842,-0.34427,1.00188,-1.25198,-0.11959,0.071877,-0.444615,0.019138,0.019138,0.431899,-0.001701,-0.010853,0.901855,-1.20584,-0.36137,128.82423
163208,1632093,1662,-362,11958,-97,-218,-332,0.00921,-0.02363,0.99308,-0.14656,-0.26107,-0.39008,-1.36333,-0.53126,0.99341,-1.25568,-0.12349,0.07202,-0.444071,0.013877,0.013877,0.431929,-0.001671,-0.01091,0.90184,-1.21029,-0.36732,128.82039
163209,1632103,1600,-326,12084,-93,-192,-335,0.00541,-0.02143,1.00057,-0.11603,-0.0626,-0.41298,-1.22675,-0.30951,1.00081,-1.25695,-0.12343,0.071963,-0.443716,0.019748,0.019748,0.431962,-0.00168,-0.01092,0.901824,-1.21176,-0.36688,128.81628
163210,1632113,1676,-304,12024,-86,-181,-333,0.01007,-0.02008,0.99701,-0.0626,0.02137,-0.39771,-1.15362,-0.57857,0.99726,-1.25636,-0.12728,0.071779,-0.44291,0.018487,0.018487,0.431994,-0.001647,-0.010931,0.901809,-1.2112,-0.37095,128.81229
163211,1632123,1576,-326,11998,-90,-189,-330,0.00393,-0.02143,0.99546,-0.09313,-0.03969,-0.37481,-1.23304,-0.22635,0.9957,-1.25759,-0.12498,0.071739,-0.442746,0.016799,0.016799,0.432023,-0.001671,-0.010932,0.901795,-1.21254,-0.36859,128.80856
163212,1632133,1636,-338,12016,-88,-223,-330,0.00762,-0.02216,0.99653,-0.07786,-0.29924,-0.37481,-1.27402,-0.43774,0.99681,-1.25936,-0.12922,0.071765,-0.442208,0.018069,0.018069,0.432052,-0.001643,-0.010965,0.901781,-1.21451,-0.37303,128.80489
163213,1632143,1596,-268,11940,-95,-214,-328,0.00516,-0.01787,0.99201,-0.1313,-0.23053,-0.35954,-1.03192,-0.29803,0.99219,-1.25853,-0.12923,0.071494,-0.442006,0.01244,0.01244,0.43208,-0.001628,-0.010951,0.901767,-1.21236,-0.374,128.8013
163214,1632153,1604,-344,12082,-88,-181,-323,0.00565,-0.02253,1.00045,-0.07786,0.02137,-0.32137,-1.2901,-0.32359,1.00072,-1.26063,-0.12855,0.071551,-0.441631,0.019894,0.019894,0.432105,-0.001646,-0.010965,0.901755,-1.21467,-0.37284,128.7981
163215,1632163,1576,-332,12070,-92,-174,-326,0.00393,-0.02179,0.99974,-0.1084,0.07481,-0.34427,-1.24885,-0.22538,0.99998,-1.26216,-0.12542,0.071525,-0.441438,0.019962,0.019962,0.432132,-0.001682,-0.010965,0.901742,-1.21642,-0.36922,128.79463
163216,1632173,1654,-316,12036,-95,-172,-322,0.00872,-0.02081,0.99772,-0.1313,0.09008,-0.31374,-1.19504,-0.50065,0.99797,-1.26286,-0.1274,0.0714,-0.440747,0.019158,0.019158,0.432157,-0.001671,-0.010978,0.90173,-1.21728,-0.371,128.7915
163217,1632183,1616,-306,11950,-99,-177,-325,0.00639,-0.0202,0.99261,-0.16183,0.05191,-0.33664,-1.1658,-0.36866,0.99283,-1.26387,-0.12573,0.071275,-0.440437,0.013246,0.013246,0.432184,-0.001678,-0.010981,0.901717,-1.2179,-0.37051,128.7881
163218,1632193,1590,-288,12072,-102,-170,-327,0.00479,-0.0191,0.99986,-0.18473,0.10534,-0.35191,-1.09411,-0.27459,1.00005,-1.26299,-0.12336,0.070948,-0.440145,0.020009,0.020009,0.432212,-0.001698,-0.010965,0.901704,-1.21725,-0.36761,128.78456
163219,1632203,1580,-342,12098,-100,-167,-327,0.00418,-0.02241,1.0014,-0.16947,0.12824,-0.35191,-1.28186,-0.23904,1.00166,-1.26571,-0.12004,0.070979,-0.439921,0.019448,0.019448,0.432239,-0.001739,-0.010974,0.901691,-1.22021,-0.36384,128.78101
163220,1632213,1554,-328,12014,-101,-129,-330,0.00258,-0.02155,0.99641,-0.1771,0.41832,-0.37481,-1.23892,-0.14852,0.99665,-1.26767,-0.11212,0.070929,-0.439858,0.017971,0.017971,0.432269,-0.001814,-0.010959,0.901677,-1.22233,-0.35548,128.77719
163221,1632223,1646,-326,12070,-106,-107,-328,0.00823,-0.02143,0.99974,-0.21527,0.58626,-0.35954,-1.22777,-0.4715,1.0,-1.26967,-0.10924,0.070848,-0.439159,0.019956,0.019956,0.432297,-0.00185,-0.010964,0.901662,-1.22457,-0.35202,128.77347
163222,1632233,1626,-276,12002,-108,-102,-336,0.007,-0.01836,0.9957,-0.23053,0.62443,-0.42061,-1.05633,-0.40283,0.99589,-1.26899,-0.1038,0.070497,-0.438666,0.017095,0.017095,0.432331,-0.001887,-0.010936,0.901647,-1.22354,-0.34686,128.76912
163223,1632243,1620,-324,11990,-108,-110,-343,0.00663,-0.0213,0.99498,-0.23053,0.56336,-0.47405,-1.22657,-0.3819,0.99524,-1.27126,-0.09849,0.070427,-0.43822,0.016315,0.016315,0.432369,-0.001934,-0.010936,0.901628,-1.22587,-0.34202,128.76424
163224,1632253,1590,-320,11966,-117,-105,-340,0.00479,-0.02106,0.99356,-0.29924,0.60153,-0.45115,-1.21419,-0.27632,0.99379,-1.27407,-0.09082,0.070343,-0.437961,0.014507,0.014507,0.432405,-0.002001,-0.010931,0.901611,-1.22861,-0.33484,128.75961
163225,1632263,1598,-330,12062,-114,-122,-343,0.00528,-0.02167,0.99926,-0.27634,0.47176,-0.47405,-1.24242,-0.30288,0.99951,-1.27684,-0.08615,0.070277,-0.437542,0.02001,0.02001,0.432443,-0.002055,-0.010934,0.901593,-1.23162,-0.32958,128.75476
163226,1632273,1576,-336,12082,-118,-163,-348,0.00393,-0.02204,1.00045,-0.30687,0.15878,-0.51221,-1.26201,-0.22522,1.0007,-1.28024,-0.08307,0.070242,-0.437268,0.019924,0.019924,0.432483,-0.002097,-0.01095,0.901573,-1.23527,-0.32602,128.74963
163227,1632283,1610,-286,12032,-111,-187,-350,0.00602,-0.01897,0.99748,-0.25344,-0.02443,-0.52748,-1.08967,-0.34572,0.99768,-1.2798,-0.08401,0.069893,-0.436788,0.018984,0.018984,0.432525,-0.00209,-0.010949,0.901553,-1.23488,-0.32677,128.74432
163228,1632293,1588,-292,12016,-119,-200,-351,0.00467,-0.01934,0.99653,-0.3145,-0.12366,-0.53511,-1.11186,-0.26845,0.99673,-1.28053,-0.08427,0.069599,-0.436467,0.018076,0.018076,0.432567,-0.002092,-0.010955,0.901533,-1.23556,-0.32697,128.73898
163229,1632303,1596,-304,11976,-112,-224,-342,0.00516,-0.02008,0.99415,-0.26107,-0.30687,-0.46641,-1.15692,-0.29737,0.99437,-1.28191,-0.08624,0.069415,-0.436157,0.015239,0.015239,0.432603,-0.002076,-0.010973,0.901515,-1.23662,-0.32956,128.73438
163230,1632313,1578,-330,12050,-103,-240,-338,0.00406,-0.02167,0.99855,-0.19237,-0.42901,-0.43588,-1.2433,-0.23269,0.99879,-1.28371,-0.08906,0.069338,-0.435883,0.019752,0.019752,0.432637,-0.002064,-0.010998,0.901499,-1.23865,-0.33201,128.73012
163231,1632323,1620,-320,12070,-106,-223,-338,0.00663,-0.02106,0.99974,-0.21527,-0.29924,-0.43588,-1.20669,-0.38009,0.99998,-1.28496,-0.09354,0.069187,-0.435328,0.020002,0.020002,0.432671,-0.002039,-0.011025,0.901482,-1.24014,-0.33606,128.72581
163232,1632333,1600,-322,12014,-104,-206,-334,0.00541,-0.02118,0.99641,-0.2,-0.16947,-0.40534,-1.21777,-0.3108,0.99665,-1.28639,-0.09484,0.069068,-0.434953,0.01799,0.01799,0.432703,-0.002035,-0.011042,0.901467,-1.24167,-0.33734,128.7218
163233,1632343,1632,-354,11906,-106,-183,-336,0.00737,-0.02314,0.98999,-0.21527,0.00611,-0.42061,-1.3392,-0.42642,0.99029,-1.28976,-0.09392,0.069117,-0.434623,0.010382,0.010382,0.432736,-0.002037,-0.011079,0.901451,-1.24558,-0.339,128.71761
163234,1632353,1576,-292,11984,-106,-160,-339,0.00393,-0.01934,0.99463,-0.21527,0.18168,-0.44351,-1.11399,-0.22655,0.99482,-1.28975,-0.08997,0.068847,-0.434413,0.015942,0.015942,0.432771,-0.002066,-0.011061,0.901434,-1.24515,-0.33509,128.71312
163235,1632363,1582,-360,11972,-106,-137,-336,0.0043,-0.02351,0.99392,-0.21527,0.35725,-0.42061,-1.35513,-0.24791,0.9942,-1.29354,-0.08457,0.068937,-0.434175,0.015173,0.015173,0.432804,-0.002123,-0.011075,0.901418,-1.2494,-0.32992,128.70885
163236,1632373,1598,-340,11940,-104,-136,-340,0.00528,-0.02229,0.99201,-0.2,0.36489,-0.45115,-1.2869,-0.30509,0.99228,-1.29611,-0.0795,0.068926,-0.433898,0.012768,0.012768,0.432839,-0.002166,-0.011081,0.9014,-1.25208,-0.3259,128.70425
163237,1632383,1586,-318,12032,-110,-148,-341,0.00455,-0.02094,0.99748,-0.2458,0.27328,-0.45878,-1.20237,-0.26113,0.99771,-1.29739,-0.07607,0.068748,-0.433552,0.019338,0.019338,0.432876,-0.002202,-0.011077,0.901383,-1.25353,-0.32198,128.69962
163238,1632393,1608,-260,12052,-112,-164,-345,0.0059,-0.01738,0.99867,-0.26107,0.15115,-0.48931,-0.9969,-0.33828,0.99884,-1.2946,-0.0756,0.068171,-0.433043,0.020038,0.020038,0.432915,-0.002202,-0.011053,0.901364,-1.25098,-0.3209,128.69466
163239,1632403,1586,-336,12070,-109,-176,-341,0.00455,-0.02204,0.99974,-0.23817,0.05954,-0.45878,-1.26291,-0.26054,0.99999,-1.29696,-0.07452,0.068104,-0.432679,0.020261,0.020261,0.432951,-0.002225,-0.011067,0.901347,-1.25358,-0.3192,128.69005
